,Depth,Age,Temperature
1,434.5,10854,6.79
2,436.5,10993,7.00
3,438.5,11132,6.41
4,440.5,11271,7.62
5,442.5,11410,6.55
6,444.5,11459,6.34
7,446.5,11507,6.11
8,448.5,11556,6.70
9,450.5,11604,6.62
10,452.5,11653,6.58
11,454.5,11747,5.65
12,456.5,11840,5.72
13,458.5,11934,6.43
14,464.5,12295,4.89
15,466.5,12469,3.83
16,468.5,12643,4.43
17,470.5,12764,4.57
18,472.5,12833,6.15
19,474.5,12901,5.11
20,476.5,12970,5.05
21,478.5,13210,5.42
22,480.5,13400,5.97
23,482.5,13542,5.03
24,484.5,13590,3.64
25,486.5,13638,4.72
26,488.5,13694,4.97
27,490.5,13753,5.97
28,492.5,13812,5.78
29,494.5,13871,5.14
30,496.5,13930,5.27
31,498.5,13950,4.77
32,500.5,13970,5.39
33,502.5,14020,6.22
34,504.5,14070,6.10
35,506.5,14199,6.38
36,508.5,14328,5.52
37,510.5,14457,4.65
38,512.5,14586,5.60
39,514.5,14736,4.70
40,516.5,14909,5.24
41,518.5,15081,4.89
42,520.5,15253,5.55
43,522.5,15426,4.83
44,524.5,15598,5.27
45,526.5,15771,4.81
46,528.5,15943,4.48
47,530.5,16116,5.49
48,532.5,16288,4.66
49,534.5,16460,4.60
50,536.5,16633,4.21
51,538.5,16805,3.41
52,540.5,16978,3.30
53,542.5,17150,3.39
54,544.5,17506,3.02
55,546.5,17862,3.85
56,548.5,18217,3.49
57,550.5,18573,4.09
58,552.5,18929,4.17
59,554.5,19285,3.91
60,556.5,19641,3.61
61,558.5,19997,3.49
62,560.5,20352,4.37
63,562.5,20708,3.68
64,564.5,21064,3.53
