,Depth,Age,Temperature
1,0,0,11.412
2,5,50,12.1
3,10,100,11.9
4,15,150,11.8
5,20,200,12.1
6,25,250,10.5
7,30,300,10.6
8,35,350,12.1
9,40,400,11.5
10,45,450,12.3
11,50,508,11.5
12,55,559,11.2
13,60,609,11.7
14,65,660,12.6
15,70,711,12.5
16,75,762,12.8
17,80,813,13.0
18,85,863,13.0
19,90,914,13.0
20,95,965,13.1
21,100,1016,12.3
22,105,1066,13.8
23,110,1117,12.9
24,115,1168,12.8
25,120,1219,13.4
26,125,1270,13.8
27,130,1320,13.5
28,135,1371,12.3
29,140,1422,13.1
30,145,1473,12.5
31,150,1523,13.2
32,155,1574,13.2
33,160,1625,11.3
34,165,1694,12.7
35,170,1739,12.8
36,175,1800,12.5
37,180,1879,12.8
38,185,1970,13.1
39,190,2070,12.8
40,195,2179,12.8
41,200,2299,12.7
42,205,2423,12.6
43,210,2550,13.5
44,215,2678,14.1
45,220,2806,13.6
46,225,2936,14.1
47,230,3065,13.7
48,235,3190,13.0
49,240,3314,13.5
50,245,3433,13.6
51,250,3542,13.9
52,255,3640,13.8
53,260,3724,12.9
54,265,3795,13.5
55,270,3855,13.6
56,275,3897,13.7
57,280,3973,13.4
58,285,4062,13.8
59,290,4120,13.4
60,295,4197,13.0
61,300,4306,13.0
62,305,4431,13.4
63,310,4582,13.5
64,315,4748,14.0
65,320,4920,13.6
66,325,5094,13.4
67,330,5262,13.8
68,335,5421,13.6
69,340,5566,13.9
70,345,5671,14.0
71,350,5739,13.1
72,355,5794,13.1
73,360,5828,13.5
74,365,5925,14.0
75,370,5976,13.6
76,375,6032,13.5
77,380,6104,13.8
78,385,6178,12.9
79,390,6260,13.2
80,395,6354,13.0
81,400,6455,13.3
82,405,6565,12.7
83,410,6677,12.6
84,415,6789,12.9
85,420,6905,12.8
86,425,7021,13.6
87,430,7138,13.2
88,435,7254,13.6
89,440,7370,13.8
90,445,7486,14.4
91,450,7601,14.1
92,455,7714,14.2
93,460,7823,14.4
94,465,7932,14.1
95,470,8035,14.2
96,475,8133,13.9
97,480,8211,13.8
98,485,8274,15.0
99,490,8329,15.6
100,495,8357,15.3
101,500,8402,15.1
102,505,8453,14.8
103,510,8525,15.0
104,515,8602,15.1
105,520,8757,14.9
106,525,8918,14.5
107,530,9023,14.4
108,535,9102,14.8
109,540,9185,14.9
110,545,9254,15.3
111,550,9313,15.6
112,555,9382,15.3
113,560,9461,15.8
114,565,9564,16.0
115,570,9693,15.0
116,575,9832,15.0
117,580,9969,14.9
118,585,10099,15.1
119,590,10214,14.9
120,595,10291,15.7
121,600,10354,15.7
122,605,10396,14.5
123,610,10474,15.9
124,615,10560,14.8
125,620,10622,14.6
126,625,10711,14.7
127,630,10841,14.9
128,635,10983,14.6
129,640,11117,13.9
130,645,11220,14.1
131,650,11290,14.7
132,655,11352,14.6
133,660,11441,13.7
134,665,11583,13.3
135,670,11690,13.8
136,675,11855,13.1
137,680,12100,12.3
138,685,12383,11.7
139,690,12575,10.3
140,695,12656,10.3
141,700,12722,10.2
142,705,12791,10.6
143,710,12892,10.4
144,715,13022,11.2
145,720,13220,10.6
146,725,13437,10.7
147,730,13574,11.0
148,735,13629,10.0
149,740,13701,10.4
150,745,13749,9.9
151,750,13795,9.8
152,755,13853,10.0
153,760,13914,10.1
154,765,13972,10.3
155,770,14029,11.2
156,775,14077,11.2
157,780,14145,11.5
158,785,14243,11.9
159,790,14312,11.5
160,795,14376,10.6
161,800,14465,10.8
162,805,14544,10.9
163,810,14622,10.4
164,815,14845,9.9
165,820,15073,9.9
166,825,15294,9.8
167,830,15498,9.7
168,835,15612,10.3
169,840,15679,9.5
170,845,15748,9.7
171,850,15844,9.5
172,855,15992,9.0
173,860,16129,9.1
174,865,16308,7.9
175,870,16460,7.8
176,875,16550,8.2
177,880,16631,7.7
178,885,16715,8.5
179,890,16783,8.2
180,895,16847,7.9
181,900,16939,8.3
182,905,17031,7.9
183,910,17099,7.9
184,915,17208,8.0
185,920,17314,9.2
186,925,17437,8.9
187,930,17513,9.4
188,935,17579,9.1
189,940,17669,8.4
190,945,17721,8.7
191,950,17755,8.0
192,955,17797,8.4
193,960,17839,7.8
194,965,17881,7.8
195,970,17920,8.5
196,975,17959,9.5
197,980,17992,10.3
198,985,18016,8.5
199,990,18058,8.7
200,995,18079,8.9
201,1000,18090,8.4
202,1025,18168,8.1
203,1040,18190,8.3
204,1050,18240,7.9
205,1075,18324,7.4
206,1100,18460,6.8
207,1125,18520,7.2
208,1150,18614,6.7
209,1175,18705,9.4
210,1200,18770,9.2
211,1210,18798,8.6
212,1225,18841,7.1
213,1250,18916,6.9
214,1275,18993,7.3
215,1300,19072,8.0
216,1325,19153,7.4
217,1340,19203,9.1
218,1350,19235,9.5
219,1375,19317,10.0
220,1400,19398,8.5
221,1425,19480,10.1
222,1450,19562,9.7
223,1475,19644,8.0
224,1500,19725,10.2
225,1510,19758,9.6
226,1525,19807,9.2
227,1550,19888,7.8
228,1575,19968,6.7
229,1600,20047,7.6
230,1625,20126,9.6
231,1640,20172,8.3
232,1655,20218,8.3
233,1675,20277,9.9
234,1700,20350,8.5
235,1725,20469,7.8
236,1750,20647,8.3
237,1775,20852,7.2
238,1800,21071,8.1
239,1825,21288,8.3
240,1850,21492,8.9
241,1874,21674,8.2
