,Depth,Age,Temperature
1,,182.86 ,17.56 
2,,365.71 ,17.35 
3,,658.29 ,17.63 
4,,1024.00 ,17.40 
5,,1243.43 ,15.94 
6,,1609.14 ,14.58 
7,,1828.57 ,16.32 
8,,2121.14 ,16.42 
9,,2340.57 ,12.96 
10,,2560.00 ,14.16 
11,,2779.43 ,12.48 
12,,2998.86 ,13.07 
13,,3218.29 ,12.54 
14,,3437.71 ,13.36 
15,,3657.14 ,14.63 
16,,3876.57 ,15.25 
17,,4268.10 ,15.58 
18,,4603.70 ,15.96 
19,,4939.30 ,16.11 
20,,5386.77 ,15.38 
21,,5610.50 ,15.85 
22,,6057.97 ,15.75 
23,,6281.70 ,14.49 
24,,6617.30 ,15.67 
25,,6952.90 ,15.64 
26,,7225.66 ,14.96 
27,,7519.78 ,14.80 
28,,7813.90 ,15.69 
29,,8108.02 ,15.24 
30,,8402.14 ,13.40 
31,,8696.26 ,13.30 
32,,8990.38 ,13.64 
33,,9284.50 ,13.24 
34,,9578.62 ,13.42 
35,,9900.92 ,12.78 
36,,10287.68 ,12.79 
37,,10674.44 ,13.01 
38,,11061.20 ,12.85 
39,,11447.96 ,11.60 
40,,11834.72 ,10.25 
41,,12221.48 ,11.68 
42,,12608.24 ,12.29 
43,,12905.00 ,13.02 
44,,13591.40 ,12.87 
45,,14277.80 ,12.96 
46,,14964.20 ,12.78 
47,,15650.60 ,11.92 
48,,16337.00 ,12.11 
49,,17137.80 ,11.73 
50,,17709.80 ,12.01 
51,,18396.20 ,11.87 
52,,19082.60 ,11.89 
53,,19997.80 ,11.90 
54,,20913.00 ,14.11 
55,,22090.20 ,15.99 
56,,24444.60 ,16.26 
57,,25621.80 ,16.27 
58,,26799.00 ,15.71 
59,,27976.20 ,15.04 
60,,29153.40 ,14.75 
