,Depth,Age,Temperature
1,,240,16.94
2,,630,17.82
3,,1100,16.68
4,,1580,17.67
5,,2050,17.32
6,,2530,17.43
7,,3000,17.45
8,,3950,17.45
9,,4420,17.59
10,,5440,17.19
11,,5940,17.04
12,,6450,17.15
13,,6960,17.12
14,,7470,17.15
15,,7970,17.14
16,,8480,17.13
17,,8990,17.04
18,,9490,15.74
19,,9860,16.55
20,,10040,16.65
21,,10220,16.74
22,,10410,16.75
23,,10590,16.38
24,,10770,16.9
25,,10950,17.42
26,,11100,17.73
27,,11320,17.57
28,,11460,17.09
29,,11680,17.87
30,,11870,17.87
31,,12010,17.54
32,,12050,17.83
33,,12230,17.37
34,,12240,17.54
35,,12260,17.06
36,,12270,16.78
37,,12290,16.99
38,,12300,17.17
39,,12320,17.16
40,,12330,16.7
41,,12350,16.52
42,,12360,16.43
43,,12380,16.52
44,,12410,17.36
45,,12420,16.22
46,,12440,16.37
47,,12450,16.09
48,,12510,17.74
49,,12550,17.29
50,,12580,16.67
51,,12620,16.74
52,,12670,16.91
53,,12710,16.83
54,,12760,16.79
55,,12810,16.3
56,,12820,16.98
57,,12860,16.96
58,,12960,17.03
59,,12980,16.28
60,,13030,17.14
61,,13070,16.47
62,,13120,18.32
63,,13160,16.61
64,,13200,17.9
65,,13250,17.33
66,,13290,17.13
67,,13340,17.06
68,,13390,17.2
69,,13420,17.03
70,,13470,17.12
71,,13510,16.51
72,,13560,16.74
73,,13600,16.67
74,,13710,16.52
75,,13820,16.95
76,,13930,16.78
77,,14040,16.51
78,,14180,17.27
79,,14260,17.57
80,,14370,16.12
81,,14480,17.22
82,,14620,16.97
83,,14760,17.37
84,,14900,16.56
85,,15040,17.44
86,,15180,16.12
87,,15320,17.19
88,,15480,16.37
89,,15590,16.56
90,,15730,16.03
91,,15870,16.37
92,,16010,15.43
93,,16180,15.62
94,,16290,15.94
95,,16470,14.35
96,,16650,15.09
97,,16830,15.6
98,,17200,14.94
99,,17240,15.81
100,,17270,16.26
101,,17310,16.18
102,,17350,16.37
103,,17420,15.95
104,,17460,15.25
105,,17490,16.19
106,,17540,15.98
107,,17600,16.23
108,,17670,15.75
109,,17730,15.87
110,,17800,15.78
111,,17860,15.37
112,,17930,15.62
113,,17990,15.9
114,,18060,15.67
115,,18120,15.81
116,,18190,15.75
117,,18250,15.72
118,,18320,15.48
119,,18380,15.82
120,,18450,15.8
121,,18510,15.79
122,,18580,14.85
123,,18640,15.67
124,,18710,15.76
125,,18770,15.5
126,,18840,14.99
127,,18900,15.74
128,,18970,14.9
129,,19030,15.11
130,,19100,14.9
131,,19160,16.27
132,,19230,14.93
133,,19290,16.63
134,,19490,14.42
135,,19690,15.1
136,,19890,15.77
137,,20090,15.78
138,,20280,14.98
139,,20480,15.59
140,,20680,15.37
141,,20880,17.06
142,,21080,16.1
143,,21280,16.01
144,,21470,14.68
145,,21670,15.62
146,,21870,15.16
147,,22070,15.99
148,,22270,14.62
149,,22470,14.95
150,,22660,14.1
151,,22860,15.2
152,,23060,15.83
153,,23260,15.62
154,,23460,15.8
155,,23660,15.64
156,,23850,13.74
157,,24170,14.77
158,,24480,15.61
159,,24800,15.72
160,,25110,13.96
161,,25430,15.4
162,,25740,15.64
163,,26060,15.74
164,,26370,15.36
165,,26690,16.02
166,,27000,15.89
167,,27320,15.8
168,,27630,15.37
169,,27950,15.45
170,,28120,15.39
171,,28280,15.21
172,,28450,15.64
173,,28620,14.28
174,,28790,14.67
175,,28960,15.15
176,,29130,15.27
177,,29300,13.75
178,,29470,13.95
179,,29640,14.64
180,,29980,14.29
181,,30150,14.24
182,,30320,14.32
183,,30490,15.11
184,,30660,14.21
185,,30830,14.36
186,,31000,14.67
187,,31170,15.94
188,,31340,14.77
189,,31510,15.29
190,,31670,16.45
191,,31840,16.22
192,,32010,16.43
193,,32180,16.51
194,,32520,15.92
195,,32690,15.93
196,,32860,15.26
197,,33030,14.98
198,,33200,14.46
199,,33370,14.7
200,,33540,13.54
201,,33710,16.48
202,,33880,18.04
203,,34050,18.19
204,,34220,16.58
205,,34440,16.41
206,,34660,16.23
207,,34870,16.18
208,,35090,16.56
209,,35310,15.1
210,,35530,14.92
211,,35750,14.47
212,,35970,16.51
213,,36190,17.11
214,,36410,16.45
215,,36630,17.08
216,,36850,15.24
217,,37060,14.11
218,,37280,14.02
219,,37500,16.37
220,,37720,15.9
221,,37940,16.09
222,,38160,14.55
223,,38380,14.93
224,,38600,14.17
225,,38820,13.74
226,,39040,14.05
227,,39250,16.56
228,,39470,15.22
229,,39690,15.15
230,,39910,14.52
231,,40090,15.19
232,,40130,15.14
233,,40350,14.79
234,,40390,15.52
235,,40570,15.29
236,,40610,15.57
237,,40790,15.39
238,,41090,14.25
239,,41390,13.56
240,,41690,16.05
241,,41990,14.21
242,,42300,12.87
243,,42600,15.84
244,,42900,17.18
245,,43200,13.64
246,,43500,13.67
247,,43800,12.92
248,,44100,13.1
249,,44400,12.74
250,,44710,13.11
251,,45010,13.31
252,,45310,14.09
253,,45610,16.01
254,,45910,15.37
255,,46210,13.33
256,,46510,14.02
257,,46820,14.32
258,,47120,13.88
259,,47420,13.97
260,,47720,14.3
261,,48020,13.78
262,,48320,13.74
