,Depth,Age,Temperature
1,8,269,24.9
2,13,437,24.8
3,23,803,24.8
4,28,1002,23.8
5,33,1200,24.9
6,38,1399,24.4
7,48,1796,24.1
8,58,2193,24.6
9,63,2391,24.5
10,73,2788,24.4
11,78,2987,24.4
12,83,3185,24.5
13,88,3384,24.7
14,93,3582,23.8
15,98,3774,24.7
16,103,3949,24.2
17,108,4124,24.9
18,113,4299,24.5
19,118,4474,24.6
20,123,4649,24.3
21,128,4824,24.9
22,133,4999,24.6
23,138,5174,24.7
24,143,5349,24.5
25,148,5524,24.5
26,153,5699,24.3
27,158,5874,24.8
28,163,6049,24.4
29,168,6266,25.2
30,173,6484,24.3
31,178,6702,24.7
32,183,6919,24.2
33,188,7136,23.7
34,193,7354,24.4
35,208,8006,24.4
36,213,8224,24.1
37,218,8442,23.9
38,223,8659,24.5
39,228,8870,24.6
40,233,9082,24.9
41,238,9293,24.5
42,243,9504,24.4
43,248,9715,24.3
44,253,9932,24.6
45,258,10152,24.4
46,263,10377,24.3
47,268,10601,24.1
48,273,10830,24.5
49,278,11055,25
50,283,11275,25
51,288,11524,24.6
52,293,11805,24.1
53,298,12092,23.5
54,303,12378,24
55,313,12932,23.7
56,318,13098,24
57,323,13264,23.5
58,328,13429,23.7
59,333,13595,24.3
60,338,13760,24.2
61,343,13929,24.3
62,348,14092,24.4
63,353,14257,24.4
64,358,14426,24.3
65,363,14588,24.1
66,368,14761,23.9
67,373,14933,24.2
68,383,15279,24.4
69,393,15624,23.2
70,398,15803,23.5
71,408,16163,23.9
72,418,16524,24.3
73,428,16870,23.4
74,438,17158,24.2
75,443,17302,23.5
76,453,17590,23.4
77,458,17734,24.2
78,468,18022,23
79,478,18310,22.8
80,483,18454,22.6
81,488,18598,22.2
82,493,18742,22.4
83,498,18886,22.5
84,503,19030,22.4
85,508,19174,22.6
86,513,19318,22.7
87,518,19462,22.2
88,523,19606,22.4
89,528,19773,22.7
90,533,20147,22.3
91,538,20521,22.7
92,543,20895,23.2
93,548,21269,22.8
94,553,21643,22.5
95,563,22391,23.5
96,568,22765,22.5
97,573,23139,22.3
98,578,23513,22.6
99,583,23899,23
100,588,24388,22.4
101,593,24877,23
102,598,25365,22.7
103,603,25854,22.7
104,608,26343,22.8
105,613,26832,23.3
106,618,27321,22.5
107,623,27809,22.8
108,628,28328,22
109,633,28866,23
110,638,29405,23.5
111,643,29943,23.7
112,648,30481,23.5
113,653,31020,23.5
114,658,31558,23.3
115,663,32096,23.1
116,668,32669,23.2
117,673,33552,22.4
118,678,34434,23.3
119,683,35316,22.9
120,688,36199,23.2
121,693,36834,23.3
