,Depth,Age,Temperature
1,10.5,920,29.3
2,53,3430,29.1
3,71,4490,28.5
4,91,5680,28.6
5,111,6860,28.4
6,131,8090,28.3
7,151,9410,28.3
8,171,10730,27.7
9,191,12050,28.3
10,211,13370,28.3
11,251,16020,27.8
12,271,17340,27.4
13,291,18660,27
14,301,19320,25.6
15,311,19980,26.3
16,321,20640,25.8
17,331,21300,25
18,341,21960,26.6
19,351,22630,26.9
20,361,23290,26.9
21,371,23950,27.1
22,391,25270,26.7
23,401,26300,26.9
24,411,29440,25.9
25,421,32570,25.5
26,431,35710,26.2
27,441,38840,26.1
28,451,41980,26.3
29,461,45110,26.3
30,471,48250,24.8
31,481,51380,24.8
32,491,54520,24.4
33,501,57650,23.9
34,511,60790,25.2
35,521,63920,27.4
36,531,66350,28.1
37,551,70590,28.4
38,571,74830,28.3
39,591,79070,27.5
40,611,82420,26.4
41,631,84880,27.6
42,651,87340,28.8
43,671,89800,29.4
44,691,92260,29.1
45,711,94720,29.2
46,731,97180,28
47,751,99640,28.2
48,771,102100,28.4
49,791,104560,27.8
50,811,107020,27.4
51,831,109480,27.5
52,851,112100,29.2
53,871,116150,29.6
54,891,120190,29.4
55,911,123940,29.4
56,951,130840,29
57,961,132560,28.4
58,971,134280,27.7
59,981,136010,28
60,991,137730,28.6
61,1001,139460,28.5
62,1011,141180,28.2
63,1021,143610,27.1
64,1041,148630,26.6
65,1051,151140,26.7
66,1061,153640,28.3
67,1071,156150,28
68,1081,158660,27.7
69,1091,161170,27
70,1101,163680,26.6
71,1111,166190,27.5
72,1121,168700,28.2
73,1131,171200,28.9
74,1141,173710,28.7
75,1151,176220,29
76,1161,178730,28.8
77,1171,181240,28.2
78,1181,183750,28.6
79,1191,186260,28.5
80,1201,188770,28.9
81,1216,192530,29.3
82,1231,196290,29.2
83,1237,197800,28.6
84,1246,200050,29.1
85,1253,201810,29.3
86,1261,203820,29.1
87,1276,207580,28.6
88,1291,211340,28.3
89,1305,214850,28.3
90,1321,218460,27.3
91,1336,221530,26.7
92,1351,223870,25.9
93,1366,226200,26.2
94,1381,228530,28.1
95,1396,230860,28.3
96,1411,233200,28.5
97,1426,235530,28.4
98,1441,237860,28.8
99,1456,240200,28.7
100,1471,242970,27.9
101,1486,246140,26.9
102,1501,249300,26.8
103,1516,252470,26.8
104,1531,255640,26.5
105,1546,258800,25.8
106,1561,261970,24.9
107,1576,265130,25.6
108,1591,268300,27.2
109,1606,271460,27.4
110,1621,274630,27.5
111,1636,277790,27.4
112,1651,280960,27.8
113,1666,284120,27.8
114,1681,287150,27.5
115,1696,290000,27.8
116,1711,292860,26.6
117,1726,294930,26.3
118,1741,296950,28.1
119,1761,299650,28.9
120,1781,302340,28.8
121,1801,305030,28.3
122,1821,307730,28.4
123,1841,310420,28.5
124,1861,313110,28.8
125,1881,315810,29.5
126,1901,318500,29.6
127,1921,321190,29.6
128,1941,323890,29.1
129,1961,326580,29.1
130,1981,329270,29.1
131,2001,332280,29
132,2021,335400,27.4
133,2041,338510,27.1
134,2061,341100,27.4
135,2081,343320,26.8
136,2101,345550,26.2
137,2121,347780,26.2
138,2141,350010,25.1
139,2156,351680,24
140,2171,353350,24
141,2186,355020,24.6
142,2201,356690,25
143,2231,360030,25
144,2246,361700,25.6
145,2261,363370,25.1
146,2276,365040,25.6
147,2291,366710,25.6
148,2306,368380,26
149,2321,370050,25.7
150,2336,371730,25.6
151,2351,373400,26.9
152,2366,375070,27.3
153,2381,376740,27.7
154,2396,378410,27.8
155,2411,380080,27.8
156,2426,381750,28
157,2441,383420,27.7
158,2456,385090,28
159,2471,386760,27.5
160,2486,388430,27.2
161,2501,390100,26.7
162,2516,391770,28.1
163,2531,393440,28.3
164,2546,395110,28.3
165,2561,396780,28.7
166,2576,398460,28.5
167,2591,400130,28.7
168,2606,401800,28.2
169,2621,403470,28.3
170,2641,405690,28
171,2656,407370,27.5
172,2666,408480,26.7
173,2676,409590,28.4
174,2686,410710,28.2
175,2696,411820,28.2
176,2706,412930,28.3
177,2716,414050,28.9
178,2726,415160,27.9
179,2736,416280,28.3
180,2746,417390,28.7
181,2756,418500,29
182,2771,420170,28.2
183,2786,421840,28.2
184,2801,423520,27.8
185,2816,425190,27.1
186,2831,426860,26.8
187,2846,428530,27.1
188,2861,430200,26.8
189,2876,431870,26.1
190,2891,433530,26.3
191,2906,435160,25.6
192,2921,436800,26.3
193,2936,438430,26.9
194,2951,440070,27.1
195,2966,441710,26.7
196,2981,443340,26
197,2996,444980,25.5
198,3011,446610,25
199,3026,448180,25.2
200,3041,449740,24.7
