,Depth,Age,Temperature
1,,-19.5,8.3
2,,131.5,8.9
3,,138.5,7.7
4,,146,7.9
5,,151,8.1
6,,157,8.5
7,,164.5,8.1
8,,172,7.4
9,,180.5,7.4
10,,190.5,8.2
11,,203.5,7.8
12,,217,8
13,,226.5,8.2
14,,246,8.3
15,,253.5,9.2
16,,261,7.9
17,,269,8.2
18,,277.5,8.4
19,,288.5,7.8
20,,300,6.9
21,,311,7.3
22,,323.5,8.2
23,,336,9.2
24,,346.5,7.8
25,,356,8.1
26,,365,7.6
27,,373.5,8
28,,385,8.1
29,,396.5,7.7
30,,410.5,8.1
31,,423,7.9
32,,435.5,8.2
33,,452.5,7.3
34,,470.5,7.5
35,,487.5,7.4
36,,507.5,7.6
37,,551,8.1
38,,597.5,7.6
39,,625,7.9
40,,651,7.2
41,,671,8.4
42,,693.5,8.7
43,,707,8.2
44,,719.5,8.5
45,,730.5,8.4
46,,739.5,8
47,,747.5,7.8
48,,758,8.2
49,,769,8.1
50,,788,7.9
51,,813,8.2
52,,832.5,8
53,,858,8.6
54,,887,7.8
55,,921,7.9
56,,953.5,8.5
57,,977,8.3
58,,1009,8.1
59,,1034,8.4
60,,1062,8.3
61,,1091,7.8
62,,1115,7.7
63,,1136,8.3
64,,1158,7.7
65,,1179.5,8.1
66,,1219,7.7
67,,1237,7.9
68,,1257.5,8
69,,1276,8
70,,1313.5,8.3
71,,1335,7.8
72,,1370.5,8
73,,1392.5,8.2
74,,1416,7.8
75,,1441.5,8.2
76,,1471.5,8.4
77,,1503,8.1
78,,1535.5,8.3
79,,1569,8.5
80,,1599.5,8.4
81,,1630,7.7
82,,1657.5,8.3
83,,1684.5,8.2
84,,1714,8.2
85,,1742.5,8.1
86,,1773,8.1
87,,1808,7.8
88,,1841.5,7.6
89,,1875.5,7.8
90,,1905.5,7.8
91,,1936,7.6
92,,1964,7.7
93,,1990.5,7.4
94,,2019,7.9
95,,2051,7.7
96,,2076.5,8.2
97,,2101.5,8.5
98,,2126.5,8
99,,2154,8.1
100,,2182,7.8
