,Depth,Age,Temperature
1,13.5,8850,2.70
2,15.5,9040,2.90
3,20.5,9540,5.10
4,23.5,9840,3.00
5,25.5,10040,3.60
6,30.5,10440,3.60
7,33.5,10610,3.60
8,35.5,10720,3.10
9,40.5,11010,3.70
10,43.5,11180,4.00
11,45.5,11280,2.40
12,50.5,11540,3.50
13,53.5,11880,3.00
14,55.5,12230,6.00
15,55.5,12230,4.00
16,60.5,13100,8.10
17,60.5,13100,5.00
18,63.5,13330,3.20
19,63.5,13330,2.70
20,65.5,13490,7.20
21,65.5,13490,4.50
22,70.5,13870,7.50
23,70.5,13870,4.90
24,73.5,14200,3.60
25,73.5,14200,3.00
26,75.5,14410,5.10
27,75.5,14410,4.70
28,80.5,14800,4.70
29,83.5,15000,3.10
30,85.5,15140,4.40
31,90.5,15490,5.60
32,93.5,15700,2.70
33,95.5,15840,2.10
34,100.5,16350,3.30
35,103.5,16660,2.00
36,105.5,16860,5.80
37,110.5,17380,5.60
38,113.5,17690,2.30
39,115.5,17890,5.80
40,120.5,18410,4.90
41,123.5,18720,2.30
42,125.5,18920,5.40
43,130.5,19440,5.40
44,133.5,19750,3.40
45,135.5,19990,6.10
46,140.5,20940,3.40
