,Depth,Age,Temperature
1,10,60,28.7
2,20,190,28.74
3,30,330,28.74
4,40,470,28.87
5,50,610,28.78
6,60,740,28.65
7,70,830,28.83
8,80,890,28.61
9,90,940,28.78
10,100,1000,28.48
11,110,1050,28.35
12,120,1110,28.57
13,130,1160,27.91
14,140,1220,28.35
15,151,1280,28.17
16,161,1330,28
17,171,1390,28.09
18,181,1440,27.83
19,189,1490,27.96
20,214,1620,28.3
21,220,1660,28.65
22,230,1710,28
23,240,1770,27.7
24,250,1820,28.3
25,260,1880,28.43
26,270,1930,28.74
27,280,1990,28.87
28,290,2040,28.87
29,300,2090,28.78
30,310,2130,28.78
31,320,2170,28
32,330,2220,28.48
33,340,2290,28.65
34,350,2500,29
35,360,2710,29
36,370,2920,29
37,380,3130,28.96
38,390,3320,28.78
39,400,3480,29
40,410,3650,28.39
41,420,3810,28.87
42,430,3980,28.65
43,440,4150,28.78
44,450,4310,28.83
45,460,4480,28.83
46,470,4640,28.57
47,480,4890,28.83
48,490,5140,28.78
49,500,5400,28.57
50,510,5660,28.43
51,520,5930,28.17
52,530,6190,28.43
53,540,6460,29
54,550,6760,28.35
55,560,7060,28.57
56,570,7370,28
57,580,7690,28.39
58,590,8000,28
59,600,8320,28.43
60,610,8630,28.48
61,620,8950,28.22
62,630,9270,27.91
63,640,9580,28
64,650,9900,28.13
65,660,10210,28
66,670,10530,27.96
67,680,10860,28
68,690,11190,27.57
69,700,11520,27.74
70,710,11850,27.43
71,720,12190,27.17
72,730,12520,27.04
73,740,12850,26.61
74,750,13180,27.04
75,760,13510,26.83
76,770,13840,27.26
77,780,14110,26.91
78,790,14370,27.22
79,800,14630,27
80,810,14900,27.26
81,820,15170,26.91
82,830,15460,27
83,840,15750,26.83
84,850,16150,26.57
85,860,16980,26.78
86,866,17400,25.83
87,870,17820,25.35
88,876,18460,26
89,880,19100,26.22
90,886,19740,26
91,890,20380,25.7
92,894,20770,26
93,898,21280,27
94,910,22950,26.26
95,920,24230,26.39
96,930,25510,26.43
97,940,26790,26.43
98,950,28080,26.35
99,960,29370,26.13
100,970,30670,26.65
101,980,31340,26.22
102,990,32020,26.57
103,1000,32690,26.7
104,1010,33360,26.48
105,1020,34040,26.52
106,1030,34710,26.52
107,1040,35380,26.35
108,1050,36060,26.74
109,1060,36730,26.83
110,1070,37410,26.96
111,1080,38150,27
112,1090,38900,26.74
113,1100,39650,26.17
114,1110,40390,26.04
115,1120,41140,26.22
116,1130,41890,26.57
117,1140,42630,27
118,1150,43380,26.7
119,1160,44130,26.61
120,1170,44870,26.78
121,1180,45620,27
122,1190,46110,27.22
123,1199,46500,26.91
124,1210,47090,26.52
125,1220,47580,26.61
126,1230,48070,26.78
127,1240,48560,26.83
128,1250,49050,26.83
129,1260,49540,27.52
130,1270,50030,27.04
131,1280,50520,27.26
132,1290,51010,27.13
133,1300,51500,27
134,1310,51990,27.48
135,1320,52480,27.26
136,1330,53010,27.48
137,1340,53530,27.61
138,1350,54060,27.57
139,1360,54580,27.3
140,1370,55110,27.3
141,1380,55630,27.26
142,1390,56160,27.3
143,1400,56680,28
144,1410,57210,27.04
145,1420,57730,27.83
146,1430,58290,27.78
147,1440,58860,27.52
148,1450,59420,27.61
149,1460,59980,28
150,1470,60540,27.22
151,1480,61110,27.39
152,1490,61670,27.22
153,1500,62230,27.57
154,1510,62790,27.26
155,1520,63360,27
156,1530,64040,26.96
157,1540,64720,28
158,1550,65400,27
159,1560,66090,27.7
160,1570,66770,28
161,1580,67450,28
162,1590,68140,28.26
163,1600,68820,28
164,1610,69500,28
165,1620,70180,28
166,1630,70640,28
167,1640,71090,28
168,1650,71550,28.57
169,1660,72000,28
170,1670,72460,28.7
171,1680,72910,28.65
172,1700,73820,28.65
173,1710,74280,29
174,1720,74730,28
175,1730,75190,28.22
176,1740,75640,28.22
177,1750,76100,28.13
178,1760,76550,28.57
179,1770,77010,28.35
180,1780,77460,28.61
181,1790,77910,28.35
182,1800,78370,28.52
183,1810,78820,28.74
184,1820,79280,28.91
185,1830,79730,29
186,1840,80020,28.96
187,1850,80320,29
188,1860,80610,29.04
189,1870,80900,28.91
190,1880,81190,29.04
191,1890,81480,29
192,1900,81770,29.13
193,1910,82060,29.09
194,1920,82350,29
195,1930,82640,28.87
196,1940,82930,29
197,1950,83220,29
198,1960,83510,28.7
199,1970,83800,28.52
200,1980,84100,28.48
201,1990,84390,28
202,2000,84680,28
203,2010,84970,28.39
204,2020,85260,28.26
205,2030,85550,28.09
206,2040,85840,27.78
207,2050,86130,28
208,2060,86420,27.48
209,2070,86710,27.96
210,2080,87010,28.17
211,2090,87300,28
212,2100,87600,28.17
213,2110,87900,28
214,2120,88190,28.43
215,2130,88490,28
216,2140,88780,29
217,2150,89080,29
218,2160,89370,28.57
219,2170,89670,29
220,2180,89970,29
221,2190,90260,28
222,2200,90560,29
223,2210,90850,28.48
224,2220,91150,29
225,2230,91450,29
226,2240,91740,29
227,2250,92040,29
228,2260,92330,28.7
229,2270,92630,28.78
230,2280,92920,28.96
231,2290,93220,29
232,2300,93520,28.87
233,2310,93810,29
234,2320,94110,29
235,2330,94400,28.78
236,2340,94700,29
237,2350,95000,28.65
238,2360,95290,28.7
239,2370,95590,28
240,2380,95880,28.43
241,2390,96180,29
242,2400,96470,28
243,2410,96770,28
244,2420,97070,28.78
245,2430,97360,29
246,2440,97660,29
247,2450,97950,29
248,2460,98250,29
249,2470,98550,29
250,2480,98840,29
251,2490,99140,29
252,2500,99430,29
253,2510,99730,29.17
254,2520,100020,29
255,2530,100320,28.96
256,2540,100620,29.04
257,2550,100910,29.09
258,2560,101210,29.17
259,2570,101500,29.13
260,2580,101800,28.96
261,2590,102100,29
262,2600,102390,28.87
263,2610,102690,29
264,2620,102980,28.57
265,2630,103280,28.74
266,2640,103570,29
267,2650,103870,29.09
268,2660,104170,29
269,2670,104460,29.04
270,2680,104760,28.65
271,2690,105050,28.83
272,2700,105350,28.74
