,Depth,Age,Temperature
137,461.5,43312,17
138,463.5,43559,17
139,465.5,43805,17.3
140,467.5,44125,17.5
141,469.5,44444,17.3
142,471.5,44764,17.3
143,473.5,45084,18.2
144,475.5,45405,17.1
145,477.5,45724,17.5
146,479.5,46044,18.3
147,481.5,46364,18.5
148,483.5,46683,18.3
149,485.5,47003,17.3
150,487.5,47323,18.2
151,489.5,47642,17.4
152,491.5,47962,17.1
153,493.5,48282,16.4
154,495.5,48603,16.8
155,497.5,48922,17
156,499.5,49242,17.4
157,501.5,49562,17.1
158,503.5,49881,17.3
159,505.5,50201,16.5
160,507.5,50521,17.2
161,509.5,50841,17.5
162,511.5,51161,15.9
163,515.5,51801,17.9
164,517.5,52120,17.5
165,519.5,52440,17.6
166,521.5,52760,18
167,523.5,53079,18.1
168,525.5,53399,17.7
169,527.5,53719,18.1
170,529.5,54039,18
171,531.5,54358,18.6
172,533.5,54679,18.4
173,537.5,55295,16.8
174,541.5,55873,18
175,545.5,56432,17.6
176,547.5,56703,17.5
177,549.5,56973,18.4
178,551.5,57243,18.4
179,553.5,57514,19
180,555.5,57784,18.1
181,557.5,58055,17.9
182,559.5,58325,18.1
183,563.5,58866,18.6
184,565.5,59136,17.4
185,567.5,59406,18.9
186,569.5,59677,18.2
187,571.5,59947,19.1
188,573.5,60217,18.2
189,575.5,60488,17.7
190,577.5,60758,17.7
191,581.5,61299,17.3
192,583.5,61569,17
193,585.5,61839,18.6
194,587.5,62110,18.4
195,589.5,62380,18.5
196,591.5,62650,17.9
197,593.5,62921,17.6
198,597.5,63462,18
199,599.5,63732,17.5
200,601.5,64002,17.4
201,603.5,64273,16.4
202,605.5,64543,17
203,607.5,64813,17.3
204,609.5,65084,16.3
205,611.5,65354,16.7
206,613.5,65624,16.3
207,615.5,65895,17.6
208,617.5,66165,16.7
209,619.5,66435,16.5
210,621.5,66706,16
211,623.5,66976,16.6
212,625.5,67246,16.9
213,627.5,67517,16.5
214,629.5,67787,16.8
215,631.5,68058,16.7
216,633.5,68328,16.1
217,635.5,68598,16.7
218,637.5,68869,15.7
219,639.5,69139,15.1
220,641.5,69409,15.9
221,643.5,69680,15.4
222,645.5,69950,16.6
223,647.5,70220,16.2
224,649.5,70491,15.6
225,651.5,70761,16.3
226,653.5,70856,17.1
227,655.5,70952,16.2
228,657.5,71047,16.4
229,659.5,71142,17
230,661.5,71237,16.4
231,663.5,71332,17.8
232,665.5,71428,17.3
233,667.5,71523,16.7
234,669.5,71618,16.2
235,671.5,71713,16.8
236,673.5,71809,17.3
237,675.5,71904,17.7
238,679.5,72094,17.8
239,681.5,72190,17.4
240,683.5,72285,17.5
241,685.5,72380,18.2
242,687.5,72673,16.6
243,689.5,72965,16.8
244,691.5,73258,16.9
245,693.5,73551,17.2
246,695.5,73843,17.7
247,697.5,74136,16.6
248,699.5,74429,17.5
249,701.5,74721,17.1
250,703.5,75014,17.1
251,705.5,75307,17.6
252,707.5,75599,17.8
253,709.5,75892,17.7
254,711.5,76103,18
255,713.5,76315,17.7
256,715.5,76526,17.4
257,719.5,76948,16.8
258,721.5,77160,18.2
259,723.5,77371,18.8
260,725.5,77582,17.6
261,727.5,77793,18.1
262,729.5,78005,17.9
263,731.5,78216,16.7
264,733.5,78427,17.5
265,735.5,78638,16.9
266,739.5,79061,17.8
267,741.5,79272,18
268,743.5,79483,17.6
269,745.5,79695,17.1
270,747.5,79906,17.7
271,749.5,80117,17.8
