,Depth,Age,Temperature
1,0,2194.3,11.12
2,12,5359.2,11.65
3,24,8524.1,12.9
4,36,10642.1,12.63
5,48,11423.3,11.31
6,60,12204.5,10.86
7,72,12985.8,10.87
8,84,13767,10.45
9,96,14535,10.1
10,108,15237.1,10.28
11,120,15939.2,9.69
12,132,16641.3,9.34
13,144,17343.4,7.93
14,156,17994.4,6
15,168,18082.9,5.57
16,180,18171.3,5.45
17,192,18259.8,5.24
18,204,18348.3,5.59
19,216,18436.8,5.29
20,228,18525.3,5.36
21,240,18613.8,4.88
22,252,18704.8,4.38
23,264,18808.8,4.7
24,276,18912.7,5.3
25,300,19120.5,5.62
26,312,19224.5,5.81
27,324,19328.4,5.57
28,336,19432.3,4.88
29,348,19536.3,4.83
30,360,19640.2,5.96
31,372,19744.1,5.29
32,384,19848.1,4.65
33,396,19951,6.96
34,408,20051,7.44
35,420,20151,7.15
36,432,20251,7.39
37,444,20351,7.25
38,456,20451,7.35
39,468,20551,8.32
40,480,20651,7.4
41,492,20751.1,8.12
42,504,20851.1,8.04
43,516,20951.1,7.18
44,528,21051.1,5.92
45,540,21151.1,5.95
46,552,21251.1,6.23
47,564,21351.1,6.53
48,576,21451.1,7.59
49,588,21551.1,6.4
50,600,21651.1,5.76
51,624,21851.1,5.36
52,636,21951.1,6.39
53,648,22051.1,6.2
54,660,22151.1,5.11
55,672,22251.2,5.65
56,708,22612.8,7.45
57,720,22805.2,7.42
58,744,23190,7.26
59,756,23382.4,6.6
60,768,23574.8,7.27
61,780,23767.2,7.3
62,816,24344.4,8.25
63,828,24536.8,7.73
64,840,24729.2,7.44
65,852,24921.6,6.91
66,864,25114,8.27
67,888,25498.8,8.43
68,924,26076.1,7.71
69,936,26268.5,7.81
70,960,26549,7.39
71,984,26620.9,7.49
72,996,26656.9,7.52
73,1008,26692.8,7.56
74,1020,26728.8,7.81
75,1032,26764.7,7.53
76,1044,26800.7,7.4
77,1080,26908.6,6.86
78,1092,26944.5,8.17
79,1104,26980.5,7.63
80,1116,27016.4,7.41
81,1128,27052.4,8.93
82,1140,27088.4,7.89
83,1176,27196.2,8.99
84,1188,27232.2,6.99
85,1200,27268.2,6.88
86,1236,27376,7.23
87,1248,27412,7.28
88,1260,27448,7.31
89,1272,27483.9,7.39
90,1284,27519.9,6.8
91,1296,27555.8,5.82
92,1308,27591.8,6.25
93,1320,27627.8,6.96
94,1332,27663.7,8.37
95,1344,27699.7,8.65
96,1356,27735.6,8.03
97,1368,27771.6,7.57
98,1380,27807.6,6.11
99,1392,27843.5,5.97
100,1404,27962.6,5.14
101,1416,28123.2,7.08
102,1428,28283.8,7.34
103,1440,28444.5,6.93
104,1452,28605.1,6.72
105,1464,28765.7,7.68
106,1476,28926.3,6.99
107,1488,29087,7.14
108,1500,29247.6,7.27
109,1524,29568.8,6.92
110,1548,29890.1,6.49
111,1560,30050.7,6.84
112,1584,30371.9,9.33
113,1596,30532.6,7.89
114,1620,31055.2,7.77
115,1632,31343,7.26
116,1644,31630.8,6.79
117,1656,31918.7,6.65
118,1668,32206.5,6.27
119,1680,32494.3,6.77
120,1704,33069.9,5.83
121,1728,33645.5,5.84
122,1740,33933.4,5.9
123,1764,34509,5.95
124,1776,34796.8,6.94
125,1788,35084.6,6.64
126,1800,35457,6.62
127,1812,35998.7,6.69
128,1824,36540.3,5.94
129,1836,37082,7.18
130,1848,37623.6,6.65
131,1860,37911.2,5.8
132,1872,38114,6.07
133,1884,38316.9,6.11
134,1908,38722.6,6.91
135,1920,38925.5,7.82
136,1944,39331.2,7.79
137,1968,39737,5.67
138,1980,39939.8,5.82
139,1992,40142.7,6.09
140,2004,40345.6,6.58
141,2016,40548.4,7.03
142,2028,40751.3,6.42
143,2052,41157,6.32
144,2064,41337.8,5.83
145,2100,41824.2,6.31
146,2112,41986.3,6.76
147,2124,42148.4,6.5
148,2136,42310.5,5.49
149,2148,42472.6,5.73
150,2172,42796.9,6.4
151,2184,42959,6.55
152,2196,43121.1,6.64
153,2220,43445.3,6.25
154,2232,43607.4,6.03
155,2244,43769.6,5.52
156,2256,43931.7,5.9
157,2268,44093.8,6.24
158,2280,44255.9,6.33
159,2292,44418,6.63
160,2304,44580.1,6.49
161,2316,44742.3,6
162,2328,44904.4,5.25
163,2340,45066.5,6.25
164,2352,45228.6,6.68
165,2364,45390.7,6.34
166,2388,45715,7.14
167,2400,45877.1,7.58
168,2412,46039.2,8.01
169,2424,46201.3,6.66
170,2436,46363.4,7.08
171,2448,46525.5,6.22
172,2460,46687.7,5.67
173,2472,46849.8,5.53
174,2484,47011.9,6.19
175,2496,47174,5.69
176,2508,47336.1,5.53
177,2532,47660.4,5.36
178,2544,47822.5,5.49
179,2568,48146.7,5.64
180,2580,48308.8,5.79
181,2592,48470.9,5.22
182,2604,48633.1,5.91
183,2616,48795.2,5.23
184,2628,48957.3,6.32
185,2640,49119.4,5.51
186,2664,49443.6,5.36
187,2688,49767.9,5.31
188,2700,49930,5.09
189,2712,50304.2,5.29
190,2724,50678.5,7.23
191,2748,51426.9,6.9
192,2760,51801.2,6.74
193,2772,52175.4,7.83
194,2784,52549.6,7.1
195,2796,52923.8,7.61
196,2808,53298.1,6.96
197,2820,53672.3,7.32
198,2832,54046.5,7.86
199,2844,54420.8,8.84
200,2856,54795,7.35
201,2868,55169.2,7.71
202,2880,55543.5,8.51
203,2892,55917.7,9.23
204,2904,56291.9,8.28
205,2916,56666.2,9.12
206,2928,57040.4,8.68
207,2940,57414.6,8.82
208,2952,57788.8,8.85
209,2964,58163.1,8.45
210,2976,58537.3,9.08
211,2988,58911.5,8.79
212,3000,59285.8,8.18
213,3012,59660,8.27
214,3024,60034.2,6.37
