,Depth,Age,Temperature
1,1,361,24.85
2,2,369,23.38
3,16.5,490,21.91
4,27,578,23.19
5,45.5,733,27.84
6,62,870,22.7
7,77.5,1000,23.28
8,94,1137,23.19
9,121.5,1367,22.55
10,148,1588,23.43
11,168.5,1759,21.67
12,187,1984,23.97
13,195.5,2090,23.24
14,220,2396,24.71
15,254,2820,24.41
16,282,3169,24.36
17,315,3581,24.22
18,344,3942,24.07
19,360.5,4148,25.79
20,374,4330,21.47
21,404,4820,25.2
22,434,5311,24.85
23,464,5801,25.39
24,475.5,5989,24.46
25,490,6226,24.31
26,505.5,6479,22.6
27,520,6716,22.06
28,549,7234,22.5
29,565.5,7747,21.86
30,582,8259,22.7
31,600.5,8834,21.72
32,612,9192,25.15
33,630.5,9766,24.02
34,644,10186,24.27
35,650.5,10388,24.76
36,666,10869,24.85
37,680.5,11211,25.1
38,681.5,11231,22.94
39,706,11725,23.43
40,707.5,11755,22.7
41,718.5,11977,25.49
42,728.5,12179,25.34
43,736.5,12341,22.6
44,737,12351,25.2
45,742.5,12462,24.41
46,747.3,12558,19.9
47,761,12811,25.39
48,776.5,13088,25.1
49,779,13133,23.09
50,791,13349,24.31
51,806.5,13665,22.79
52,818,13899,23.19
53,858,14862,23.09
54,883,15886,21.42
55,916.4,17253,19.21
56,963.4,19013,21.67
57,1011.4,20338,19.71
58,1030,20852,19.85
59,1062,21715,19.95
60,1106,22814,20.49
61,1155,24046,19.66
62,1261.5,27004,20.34
63,1350.9,29359,21.72
64,1450.7,32166,21.57
65,1550.7,35224,20.64
66,1656.1,38527,21.47
67,1700.2,39923,20.1
68,1749.6,41485,20.44
69,1858.5,44930,20.29
70,1945,47667,20.24
71,2053.6,51103,20.49
72,2235.5,56857,20.59
73,2362.5,60875,21.96
74,2443.25,63429,20.34
75,2540.5,66506,20.1
76,2697.5,71473,21.32
77,2778.5,74035,22.75
78,2839.5,76031,21.91
79,2998.5,81407,20.88
80,3059.5,83469,20
81,3122.5,85599,21.08
82,3159,86834,22.4
83,3238.1,89508,20.98
84,3365.7,93822,21.52
85,3470.7,97372,21.57
86,3598.5,101580,24.85
87,3690.5,104460,26.03
88,3783.3,107364,23.24
89,3863.3,109867,22.11
90,3935.4,112124,23.33
91,4020.4,114784,21.86
92,4033.8,115203,25.29
93,4111.9,117647,22.16
94,4137.1,118436,22.35
95,4239.5,121641,21.57
96,4248.9,121935,23.33
97,4301.3,123575,23.04
