,Depth,Age,Temperature
1,1,1100,22.3
2,2.5,1200,23.1
3,5,1300,20.2
4,10,1600,24.1
5,15,1800,22.2
6,20,2100,23.2
7,30,2700,23.3
8,40,3300,23.9
9,50,3900,23.6
10,55,4200,23.1
11,60,4500,23.1
12,65,4800,22.5
13,70,5100,22.7
14,71,5200,22.9
15,76,5400,22.3
16,80,6500,23.3
17,82,7000,22.2
18,85,7600,22.2
19,90,8800,22.5
20,92,9500,20.4
21,95,9900,19.7
22,100,11000,19.9
23,103,11400,15.3
24,110,11800,19.4
25,115,12300,16.7
26,120,12700,17.5
27,125,13100,17.1
28,130,13500,17.9
29,135,13900,17.5
30,140,14300,17.6
31,145,14900,17.4
32,150,15600,18.5
33,155,16200,16.7
34,160,16900,17.4
35,165,17600,15.2
36,170,17700,14.3
37,175,17900,15.7
38,180,18100,15.6
39,190,18400,14.3
40,195,18600,11.8
41,200,18700,12.8
42,210,19100,14.5
43,220,19400,13.1
44,230,19700,13.8
45,240,20000,13.9
46,250,20400,15.2
47,260,20700,16.5
48,270,21200,16.3
49,280,21600,15.6
50,290,21900,15.8
51,298,22000,17
52,300,22200,18.2
53,310,22700,17.3
54,320,23200,15.3
55,330,23700,17.3
56,340,24200,16.8
57,350,24700,16.7
58,360,25100,16.6
59,370,26700,17.4
60,380,28200,17.4
61,390,29800,14.9
62,400,31300,14.8
63,412,32800,16.4
64,420,34400,16.4
65,430,35900,15.3
66,440,37000,16.8
67,450,38000,18.5
68,460,38500,16.8
69,470,38900,16.5
70,480,39400,19.8
71,490,39900,19.5
72,500,40300,17
73,510,40800,16
74,520,41300,16.3
75,530,41700,16.4
76,540,42200,16.6
77,550,42700,16.9
78,560,43100,15.8
79,570,43600,16.5
80,580,44100,16.8
81,590,44500,17.4
82,600,45000,19.2
83,610,45800,17.4
84,620,46600,17.3
85,630,47300,16.3
86,640,48100,16.7
87,650,48900,15.3
88,660,49700,15.6
89,670,50400,15.8
90,680,51200,16.4
91,690,52000,16.9
92,700,52500,17.3
93,710,53000,18.3
94,720,53500,17
95,730,54000,16
96,740,54500,16.2
97,750,55000,16.9
98,760,55700,16.9
99,770,56300,16.5
100,780,57000,15.9
101,790,57700,15.9
102,800,58300,16.1
103,810,59000,15.6
104,820,60000,14.9
105,830,61000,16.1
106,840,62000,16.2
107,850,63500,15.1
108,860,65000,14.8
109,870,66500,15.2
110,880,68000,15.3
111,890,69000,15.9
112,900,70000,16.9
113,910,71000,18.2
114,920,72000,18.1
115,930,73000,18.3
116,940,74000,17.5
117,950,75000,17.7
118,960,76400,18.3
119,970,77800,18.6
120,980,79200,18
121,990,80600,18.5
122,1000,82000,20.6
123,1010,82800,20.6
124,1020,83700,20.7
125,1030,84500,20.6
126,1040,85300,20.1
127,1050,86200,20.1
128,1060,87000,20.2
129,1070,88100,19.8
130,1080,89200,22.9
131,1090,90300,20.3
132,1100,91400,19.5
133,1110,92500,19.5
134,1120,93600,19.9
135,1130,94700,19.3
136,1140,95800,20.2
137,1150,96900,20.9
138,1160,98000,21
139,1170,99100,20.9
140,1180,100200,20.6
141,1190,101300,20.2
142,1200,102400,20.7
143,1210,103500,21.3
144,1220,104600,20.1
145,1230,105700,19.6
146,1240,106800,18.1
147,1250,107900,16.9
148,1260,109000,17.4
149,1270,110600,17.9
150,1280,112100,19.1
151,1290,113700,19.5
152,1300,115200,21.2
153,1310,116800,23.7
154,1320,118300,22.8
155,1330,119900,23.5
156,1340,121400,25.1
157,1350,123000,23.1
158,1360,124500,22.3
159,1370,126000,21.1
160,1380,126400,19.4
161,1390,126900,19.8
162,1400,127300,18.1
163,1410,127800,15.7
164,1420,128200,15.4
165,1430,128700,15.1
166,1440,129100,14.9
167,1450,129600,15.6
168,1460,130000,16
169,1470,131300,14.8
170,1480,132500,15
171,1490,133800,14
172,1498,134800,19.9
