,Depth,Age,Temperature
1,1,1518,25.3
2,3,2448,25.2
3,5,3369,25.5
4,7,4283,25.2
5,9,5240,25.8
6,11,6269,26.5
7,13,7441,26.8
8,15,8160,26.6
9,17,8901,27.4
10,19,9764,25.8
11,21,10630,26
12,23,11426,25.3
13,25,12506,24.3
14,27,13490,24.6
15,29,14538,24.2
16,31,15715,24.1
17,33,16832,21.7
18,35,17751,22.2
19,37,18702,23.1
20,39,19595,23.5
21,41,20549,23
22,43,21534,22.6
23,45,22241,22.9
24,47,22951,22.5
25,49,24346,21.7
26,51,26389,22.5
27,53,28422,23.3
28,55,29266,23.1
29,57,30025,23.2
30,59,30823,23
31,61,31715,22.9
32,63,32552,23
33,65,33321,24.2
34,67,34184,22.5
35,69,34963,23.4
36,71,35816,23.2
37,73,36677,24.9
38,75,37259,23.3
39,77,37935,23.1
40,79,38547,23.2
41,81,39014,23.1
42,83,39454,21.9
43,85,39975,22.2
44,87,40479,22.7
45,89,40948,22.3
46,91,41452,24.3
47,93,41944,23.1
48,95,42446,25.2
49,97,42982,23.7
50,99,43421,22.7
51,101,43819,20.1
52,103,44257,23.3
53,105,44674,22.8
54,107,45054,22.8
55,109,45462,23.1
56,111,45909,24.3
57,113,46318,24
58,115,46774,23.4
59,117,47221,22.9
60,119,47653,23.4
61,121,48114,23.2
62,123,48539,23.8
63,125,48989,24.5
64,127,49449,22.7
65,129,49866,24.6
66,131,50348,22.7
67,133,50815,24.3
68,135,51395,24.5
69,137,51962,23.1
70,139,52505,24
71,141,53042,23.9
72,143,53574,24.4
73,145,54228,24.6
74,147,54868,24.6
75,149,55517,24.1
76,151,56217,24.5
77,153,56902,24.8
78,155,57527,23.2
79,157,58147,23.6
80,159,58752,23.4
81,161,59327,23.8
82,163,59853,23.8
83,165,60396,23.7
84,167,60918,24.6
85,169,61474,24
86,171,62051,23.3
87,173,62574,23
88,175,63129,22.8
89,177,63697,24
90,179,64252,22.7
91,181,64830,21.8
92,183,65374,24.3
93,185,65906,23.7
94,187,66430,23.1
95,189,67007,22
96,191,67580,24.2
97,193,68139,21.7
98,195,68833,22
99,197,69568,21.8
100,199,70238,23.9
101,201,70882,22.7
102,203,71521,23.7
103,205,72234,22.7
104,207,72934,23.8
105,209,73575,23.6
106,211,74259,22.6
107,213,74936,22.9
108,215,75603,22.7
109,217,76269,20.4
110,219,76936,22.8
111,221,77603,22.1
112,223,78269,23.3
