,Depth,Age,Temperature
1,0,-50,10.39
2,8,48,9.76
3,16,96,10.48
4,24,144,10.31
5,32,192,10.94
6,40,240,10.48
7,48,288,9.92
8,56,336,10.58
9,64,384,10.84
10,72,442,10.45
11,80,502,10.48
12,88,562,10.91
13,96,622,10.39
14,104,682,11.2
15,112,742,11.77
16,120,802,11.59
17,128,873,12.19
18,136,963,11.59
19,144,1053,12.02
20,152,1143,11.13
21,160,1233,11.63
22,168,1323,11.71
23,176,1414,12.01
24,184,1504,12.28
25,192,1594,12.27
26,200,1684,11.24
27,208,1774,12.06
28,216,1864,11.77
29,224,1954,11.84
30,232,2037,11.99
31,240,2095,12.08
32,248,2153,12.32
33,256,2211,11.83
34,264,2270,12.1
35,272,2328,11.87
36,280,2386,12.04
37,288,2445,12.02
38,296,2503,11.53
39,304,2561,11.52
40,312,2624,11.72
41,320,2698,10.99
42,328,2773,11.41
43,332,2810,11.28
44,336,2847,12
45,340,2885,11.26
46,344,2922,11.51
47,352,2996,11.79
48,360,3071,11.69
49,368,3145,11.82
50,376,3220,11.71
51,384,3294,11.59
52,392,3369,12.02
53,400,3444,11.96
54,408,3518,12.28
55,416,3593,12.38
56,424,3667,11.42
57,432,3745,12.3
58,440,3834,11.74
59,448,3924,11.96
60,456,4013,11.69
61,464,4102,11.53
62,472,4191,12.33
63,480,4280,11.79
64,488,4369,12.18
65,496,4459,12.5
66,504,4548,12.15
67,512,4637,12.26
68,520,4726,11.81
69,528,4815,11.78
70,536,4904,10.75
71,544,4994,10.92
72,552,5083,10.31
73,560,5172,10.14
74,568,5239,10.97
75,576,5306,11.84
76,584,5373,12.69
77,592,5440,12.52
78,600,5507,11.87
79,608,5574,12.51
80,616,5641,12.07
81,624,5708,12.29
82,632,5775,11.55
83,640,5842,11.59
84,648,5909,12.41
85,652,5942,12.29
86,656,5976,12.31
87,660,6009,12.13
88,664,6043,11.45
89,672,6116,11.88
90,680,6190,11.31
91,688,6265,10.62
92,696,6339,11.11
93,704,6415,11.87
94,708,6454,12.4
95,712,6493,12.24
96,720,6571,12.47
97,728,6649,12.26
98,736,6727,11.99
99,740,6767,12.42
100,744,6806,12.41
101,748,6845,12.15
102,752,6884,11.42
103,772,6985,11.06
104,792,7069,11.47
105,812,7154,12.18
106,832,7238,11.47
107,852,7323,12.04
108,872,7407,11.04
109,892,7491,11.36
110,912,7576,11.29
111,932,7660,12.03
112,952,7745,11.74
113,972,7829,10.99
114,992,7914,11.88
115,1012,7998,11.09
116,1032,8079,11.53
117,1052,8128,12.35
118,1088,8216,12.26
119,1124,8304,12.29
120,1160,8392,12.27
121,1196,8480,11.52
122,1232,8568,12.66
123,1268,8656,11.93
124,1304,8744,11.88
125,1340,8832,11.31
126,1367,8898,11.48
127,1412,9008,11.29
128,1448,9095,11.76
129,1484,9183,11.99
130,1520,9270,11.88
131,1556,9345,11.87
132,1592,9407,11.06
133,1628,9469,12.34
134,1664,9531,11.26
135,1700,9608,12.01
136,1736,9698,11.93
137,1772,9788,11.95
138,1808,9878,11.91
139,1844,9968,11.4
140,1880,10058,11.92
141,1916,10148,11.73
142,1952,10238,11.72
143,1988,10314,11.78
144,2024,10386,11.72
145,2060,10457,11.57
146,2096,10528,11.15
147,2132,10600,11.53
148,2168,10671,11.52
149,2204,10742,11.84
