,Depth,Age,Temperature
1,9.5,6825.4,25.95
2,13.5,6849.6,23.75
3,18.5,6879.7,26.55
4,23.5,6909.9,23.35
5,28.5,6940.1,26.22
6,33.5,6970.3,22.23
7,38.5,7000.5,25.78
8,43.5,7030.7,23.48
9,48.5,7060.9,25.44
10,58.5,7121.3,24.34
11,63.5,7151.5,24.91
12,68.5,7181.7,24.24
13,73.5,7211.9,22.10
14,78.5,7242.1,25.31
15,83.5,7272.2,23.67
16,88.5,7302.4,26.55
17,93.5,7332.6,23.16
18,103.5,7393.0,23.06
19,108.5,7423.2,25.17
20,113.5,7453.4,25.10
21,118.5,7483.6,24.84
22,123.5,7513.8,22.85
23,128.5,7544.0,24.54
24,133.5,7574.2,23.97
25,138.5,7604.4,25.98
26,143.5,7634.5,23.19
27,148,7661.7,23.14
28,152.5,7688.9,22.19
29,157.5,7719.1,25.02
30,162.5,7749.3,22.80
31,167.5,7779.5,25.59
32,172.5,7809.7,22.84
33,177.5,7839.9,23.93
34,182.5,7870.0,22.85
35,187.5,7900.2,25.14
36,192.5,7930.4,22.31
37,197.5,7960.6,23.38
38,207.5,8021.0,24.29
39,212.5,8051.2,22.90
40,217.5,8081.4,26.77
41,227.5,8141.8,25.53
42,232.5,8172.0,23.25
43,237.5,8202.2,25.47
44,242.5,8240.7,22.59
45,259.5,8371.8,20.53
46,267.5,8442.7,21.05
47,279.5,8549.1,21.85
48,304.5,8766.4,22.72
49,324.5,8929.0,21.94
50,344.5,9098.9,21.71
51,358.5,9200.1,21.99
52,384.5,9349.9,21.72
53,404.5,9527.2,21.26
54,424.5,9704.6,21.70
55,492.5,9873.1,22.29
56,502.5,9952.4,22.07
57,522.5,10111.0,22.38
58,547.5,10248.9,23.32
59,552.5,10277.0,21.66
60,558.5,10310.6,21.23
61,562.5,10333.1,21.35
62,567.5,10361.1,21.06
63,573.5,10392.5,22.80
64,577.5,10413.5,22.60
65,582.5,10441.9,22.14
66,587.5,10470.2,22.68
67,587.5,10470.2,20.79
68,592.5,10498.6,20.50
69,602.5,10555.3,20.67
70,606.5,10578.0,24.09
71,612.5,10612.1,20.33
72,617.5,10640.5,22.63
73,621.5,10663.2,20.20
74,627.5,10697.2,24.01
75,632.5,10663.2,21.82
76,637.5,10748.6,24.31
77,960.5,10850.4,23.01
78,967.5,10890.1,22.19
79,972.5,10918.5,24.93
80,977.5,10946.9,22.36
81,982.5,10975.2,24.30
82,987.5,11003.6,21.62
83,992.5,11032.0,24.95
84,997.5,11060.4,21.97
85,1002.5,11088.7,23.87
86,1007.5,11117.1,21.38
87,1012.5,11145.5,23.61
88,1017.5,11173.8,22.94
89,1022.5,11202.2,24.58
90,1027.5,11230.6,23.07
91,1031.5,11253.3,22.76
