,Depth,Age,Temperature
1,3,63,14.60
2,8,169,13.20
3,13,275,15.00
4,18,380,14.50
5,23,486,15.50
6,28,591,15.50
7,33,697,14.80
8,38,803,15.80
9,43,908,16.20
10,48,1014,13.90
11,53,1119,14.40
12,58,1225,13.90
13,63,1331,15.00
14,68,1436,16.7
15,73,1542,14.40
16,78,1648,13.50
17,83,1754,14.10
18,88,1860,14.60
19,93,1966,14.50
20,98,2071,15.20
21,103,2177,13.90
22,108,2283,14.90
23,113,2389,15.20
24,118,2495,13.30
25,123,2601,13.80
26,128,2707,14.10
27,133,2812,14.10
28,138,2918,13.00
29,143,3024,14.50
30,148,3121,13.00
31,153,3218,15.20
32,158,3316,14.10
33,163,3413,12.70
34,168,3510,17.7
35,173,3607,14.40
36,178,3704,12.90
37,183,3801,15.50
38,188,3895,15.30
39,193,3989,12.90
40,198,4083,13.90
41,203,4178,15.40
42,208,4272,16.30
43,213,4358,14.80
44,218,4445,13.80
45,223,4531,16.30
46,228,4618,14.90
47,233,4704,15.10
48,238,4791,16.9
49,243,4877,14.10
50,248,4964,16.10
51,253,5051,17.3
52,258,5137,14.10
53,263,5224,14.10
54,268,5310,14.10
55,273,5397,13.70
56,278,5483,13.50
57,283,5570,14.80
58,288,5656,14.30
59,293,5743,15.30
60,298,5848,15.40
61,303,5954,15.60
62,308,6059,14.50
63,313,6164,14.30
64,318,6270,14.90
65,323,6375,14.30
66,328,6480,13.80
67,333,6585,15.00
68,338,6691,15.00
69,343,6796,13.90
70,348,6901,15.00
71,353,7007,14.70
72,358,7116,15.00
73,363,7225,15.40
74,368,7334,14.10
75,373,7443,13.50
76,378,7552,14.70
77,383,7661,13.00
78,388,7770,16.20
79,393,7879,14.00
80,398,7988,14.40
81,408,8160,16.20
82,413,8222,15.70
83,418,8285,15.60
84,423,8347,15.80
85,428,8409,15.20
86,433,8472,15.00
87,438,8534,15.30
88,443,8596,15.20
89,448,8659,16.20
90,453,8721,15.60
91,458,8783,15.20
92,463,8846,17.9
93,468,8908,13.80
94,473,8970,15.40
95,478,9033,15.30
96,483,9095,15.30
97,488,9157,15.90
98,493,9220,17
99,498,9282,16.40
100,503,9345,15.20
101,508,9407,14.10
102,513,9469,15.10
103,518,9532,15.80
104,523,9594,15.20
105,528,9656,16.20
106,533,9719,16.10
107,538,9781,15.70
108,543,9843,16.00
109,548,9906,16.8
110,553,9968,16.6
111,558,10030,15.80
112,563,10093,17.5
113,568,10155,14.40
114,573,10217,16.20
115,578,10280,16.20
116,583,10342,14.90
117,588,10405,17.1
118,593,10467,16.40
119,598,10529,15.20
120,603,10592,16.30
121,608,10654,17
122,613,10716,15.90
123,618,10779,18.2
124,623,10841,17.3
125,628,10904,16.30
126,633,10966,15.80
127,638,11029,16.6
128,643,11092,15.60
129,648,11154,15.90
130,653,11217,15.90
131,658,11279,14.90
132,663,11342,15.90
133,668,11405,15.70
134,673,11467,15.20
135,678,11531,16.40
136,683,11594,17.4
137,688,11657,16.50
138,693,11720,16.10
139,698,11784,18.4
140,703,11847,15.90
141,708,11910,15.40
142,713,11974,15.00
143,718,12037,15.30
144,723,12100,14.10
145,728,12163,16.7
146,733,12227,16.30
147,738,12290,15.60
148,743,12353,15.60
149,748,12416,14.90
150,753,12480,15.60
151,758,12543,15.60
152,763,12606,15.20
