,Depth,Age,Temperature
1,3,100,25.41
2,8,602,26.12
3,13,1088,25.46
4,18,1557,25.32
5,23,2010,25.85
6,28,2448,25.29
7,33,2870,26.32
8,38,3277,25.98
9,43,3670,25.71
10,48,4049,26.09
11,53,4413,25.25
12,58,4764,25.59
13,63,5102,26.38
14,68,5427,25.93
15,73,5740,26.01
16,78,6041,26.36
17,83,6329,25.47
18,88,6606,27.04
19,93,6872,25.13
20,98,7128,26.59
21,103,7372,25.64
22,108,7607,25.75
23,113,7831,26.58
24,118,8046,26.12
25,123,8252,26.05
26,128,8449,26.40
27,133,8637,26.08
28,138,8816,26.17
29,143,8988,25.52
30,148,9151,26.13
31,153,9307,26.06
32,158,9456,25.82
33,163,9598,26.62
34,168,9733,26.21
35,173,9861,26.46
36,178,9983,26.33
37,183,10100,27.47
38,188,10210,26.42
39,193,10316,25.96
40,198,10415,26.55
41,203,10510,26.85
42,208,10601,26.23
43,213,10686,26.86
44,218,10768,26.43
45,223,10845,26.52
46,228,10919,26.82
47,233,10989,26.25
48,238,11055,26.56
49,243,11119,25.41
50,248,11179,26.54
51,258,11292,26.52
52,263,11345,25.52
53,268,11395,24.90
54,273,11444,26.05
55,278,11490,25.89
56,283,11535,26.16
57,288,11579,25.29
58,298,11663,25.75
59,303,11703,26.01
60,308,11743,24.66
61,313,11782,26.22
62,318,11820,NaN
63,328,11896,24.95
64,333,11934,25.82
65,338,11972,25.91
66,343,12010,25.66
67,348,12049,24.52
68,353,12088,25.35
69,358,12128,26.08
70,363,12168,26.35
71,368,12210,25.38
72,373,12252,26.36
73,378,12296,25.34
74,383,12340,25.82
75,388,12386,NaN
76,393,12434,25.73
77,398,12482,26.16
78,403,12533,25.09
79,408,12585,25.41
80,413,12639,25.20
81,423,12752,25.34
82,428,12811,25.11
83,433,12873,26.15
84,438,12936,24.75
85,443,13002,25.04
86,448,13070,25.12
87,453,13140,25.10
88,458,13213,24.74
89,463,13287,24.87
90,468,13365,24.67
91,473,13444,24.52
92,478,13527,25.30
93,483,13611,25.65
94,488,13698,25.81
95,493,13788,25.75
96,498,13880,25.54
97,503,13975,26.05
98,508,14073,25.67
99,513,14173,25.81
100,518,14275,25.68
101,523,14380,26.22
102,528,14488,25.95
103,533,14598,26.14
104,538,14711,25.40
105,543,14827,24.88
106,548,14945,24.46
107,553,15065,25.19
108,558,15188,25.15
109,563,15314,25.67
110,568,15441,24.67
111,573,15571,25.96
112,578,15704,25.61
113,583,15839,25.47
114,588,15976,24.58
115,593,16115,25.44
116,598,16256,24.92
117,603,16399,25.49
118,613,16692,24.09
119,618,16841,23.62
120,623,16992,24.68
121,628,17144,25.07
122,633,17298,24.53
