,Depth,Age,Temperature
1,0,-50,9.7
2,51.5,122,11.5
3,61.5,162,12.3
4,71.5,202,11.3
5,81.5,243,11.5
6,91.5,285,8.6
7,101.5,326,11.7
8,111.5,368,12.6
9,121.5,410,10.6
10,131.5,478,12.4
11,141.5,550,10.4
12,151.5,623,9.1
13,161.5,696,10.6
14,171.5,769,11.0
15,181.5,885,11.6
16,191.5,1024,11.8
17,201.5,1164,12.3
18,211.5,1304,11.9
19,221.5,1443,11.3
20,231.5,1583,12.2
21,241.5,1722,12.3
22,251.5,1862,12.9
23,261.5,2002,10.5
24,271.5,2141,12.7
25,281.5,2281,12.6
26,291.5,2420,12.5
27,301.5,2560,12.8
28,311.5,2700,12.4
29,321.5,2839,12.6
30,331.5,2979,12.0
31,341.5,3118,12.4
32,351.5,3258,12.2
33,361.5,3398,12.2
34,371.5,3537,12.2
35,381.5,3677,12.1
36,391.5,3816,12.3
37,401.5,3956,12.5
38,411.5,4096,12.2
39,421.5,4235,13.1
40,431.5,4375,13.5
41,441.5,4514,12.8
42,451.5,4654,13.6
43,461.5,4794,13.0
44,471.5,4933,12.6
45,481.5,5073,12.1
46,491.5,5212,12.8
47,501.5,5352,13.8
48,511.5,5492,12.6
49,521.5,5631,12.5
50,531.5,5771,12.7
51,541.5,5910,12.9
52,551.5,6050,13.4
53,561.5,6190,12.6
54,571.5,6329,12.4
55,581.5,6469,12.5
56,591.5,6609,11.2
57,601.5,6748,12.6
58,611.5,6888,12.3
59,621.5,7027,12.6
60,631.5,7167,12.9
61,641.5,7307,12.4
62,661.5,7534,10.8
63,671.5,7595,12.4
64,681.5,7656,12.5
65,691.5,7716,11.8
66,701.5,7777,12.4
67,711.5,7838,12.5
68,721.5,7899,12.3
69,731.5,7959,12.4
70,741.5,8020,13.1
71,751.5,8081,12.4
72,761.5,8141,12.5
73,771.5,8202,12.4
74,781.5,8263,11.9
75,791.5,8323,12.6
76,801.5,8384,12.4
