,Depth,Age,Temperature
1,917.5,9100.5,7.34
2,937.5,9545,6.28
3,949.5,9670.7,8.09
4,965.5,9807.2,7.08
5,981.5,9947.8,7.80
6,997.5,10073.1,6.61
7,1008.5,10158,7.16
8,1029.5,10315.2,7.11
9,1045.5,10453.7,6.38
10,1056.5,10561.5,6.30
11,1061.5,10612,7.14
12,1077.5,10767.3,7.38
13,1081.5,10807.3,7.85
14,1085.5,10847,6.81
15,1089.5,10885.4,6.71
16,1093.5,10922.5,6.74
17,1097.5,10961.5,7.55
18,1101.5,11001,7.96
19,1104.5,11027.3,6.70
20,1109.5,11127,6.54
21,1125.5,11740.7,5.99
22,1128.5,11900.7,5.14
23,1133.5,12050.5,5.66
24,1137.5,12146.2,5.34
25,1145.5,12354.6,4.60
26,1149.5,12478.4,4.30
27,1153.5,12603.7,4.64
28,1157.5,12731.3,4.65
29,1161.5,12864.5,5.00
30,1165.5,12987.2,4.66
31,1169.5,13108.2,4.61
32,1173.5,13238.4,5.43
33,1176.5,13339.4,5.51
34,1181.5,13489.2,6.37
35,1185.5,13603,6.65
36,1189.5,13720.6,6.49
37,1193.5,13858.2,6.57
38,1197.5,13993.1,5.95
39,1200.5,14103.7,5.27
40,1205.5,14299.5,6.27
41,1209.5,14456.3,6.42
42,1213.5,14615.3,5.95
43,1217.5,14771.3,5.76
44,1221.5,14923.9,6.18
45,1223.5,15005.4,5.42
46,1229.5,15240.8,3.67
47,1233.5,15386.5,2.99
48,1237.5,15517.7,2.44
49,1241.5,15657.1,2.98
50,1245.5,15795.8,2.25
51,1248.5,15888.2,0.83
52,1253.5,16028.8,0.71
53,1257.5,16129,1.27
54,1261.5,16229.7,2.36
55,1265.5,16322.2,0.63
56,1269.5,16411.1,1.30
57,1273.5,16500.6,1.92
58,1277.5,16590.6,1.82
59,1281.5,16676.7,1.86
60,1285.5,16761.7,3.00
61,1289.5,16854.1,1.99
62,1293.5,16943.9,1.94
63,1297.5,17036.9,2.04
64,1301.5,17129.6,2.62
65,1305.5,17219.5,2.07
66,1309.5,17295.1,1.96
67,1313.5,17353.7,2.32
68,1317.5,17403.1,1.99
69,1321.5,17451.1,2.76
70,1325.5,17498.3,1.20
71,1325.5,17498.3,1.73
72,1329.5,17544.8,2.25
73,1333.5,17590.7,1.27
74,1337.5,17635.6,1.28
75,1353.5,17823.3,1.86
76,1368.5,17988.7,4.80
77,1385.5,18115.6,5.12
78,1401.5,18261.4,4.68
