,Depth,Age,Temperature
1,2.5,1270,25.8
2,5,1540,25.7
3,7.5,1820,26
4,10,2090,25.5
5,12.5,2360,25.7
6,15,2630,25.5
7,17.5,2900,25.4
8,20,3180,25.4
9,22.5,3450,25.5
10,25,3720,25.6
11,25,3720,25.5
12,27.5,3990,25.2
13,30,4260,25.2
14,32.5,4530,25.1
15,35,4810,25.2
16,37.5,5080,25.1
17,40,5350,25.3
18,42.5,5620,25.1
19,42.5,5620,25.2
20,45,5890,25.2
21,47.5,6170,25.2
22,50,6440,25.2
23,52.5,6710,25.2
24,55,6980,25
25,57.5,7250,26.2
26,57.5,7250,26.2
27,60,7520,25
28,62.5,7800,25.2
29,65,8070,25.2
30,65,8070,25.2
31,67.5,8340,25.2
32,70,8610,25.1
33,72.5,8880,24.6
34,75,9160,25
35,77.5,9430,24.2
36,80,9700,24.8
37,82.5,9820,25.5
38,85,9950,25.3
39,87.5,10080,25.4
40,90,10200,25
41,92.5,10320,25.7
42,95,10450,25.4
43,97.5,10570,24.9
44,100,10700,25.1
45,102.5,10820,24.9
46,105,10950,25.3
47,105,10950,25.3
48,107.5,11080,25.9
49,110,11200,26
50,112.5,11330,25.1
51,115,11450,25.1
52,117.5,11640,25.2
53,120,11830,25
54,122.5,12020,25.6
55,125,12220,25.4
56,127.5,12410,25.2
57,130,12600,25.8
58,130,12600,25.8
59,132.5,12660,25.7
60,135,12720,25.5
61,137.5,12780,26.1
62,140,12840,25.5
63,142.5,12900,25.8
64,145,13080,25.8
65,147.5,13260,25.8
66,150,13430,25.6
67,152.5,13610,25.9
68,155,13790,25.8
69,155,13790,25.8
70,157.5,13970,26.2
71,160,14140,25.9
72,162.5,14320,25.6
73,165,14500,25.4
74,167.5,14620,25.4
75,170,14750,25.3
76,172.5,14870,25.3
77,175,14990,24.6
78,177.5,15120,24.8
79,180,15240,23.7
80,180,15240,23.5
81,182.5,15360,23.7
82,185,15480,23.3
83,187.5,15610,23.2
84,190,15730,23.4
85,192.5,15850,23.2
86,195,15980,23.3
87,197.5,16100,23.8
88,200,16190,23.4
89,202.5,16280,22.8
90,205,16370,23
91,207.5,16470,23.2
92,210,16560,22.9
93,212.5,16650,22.7
94,215,16740,22.9
95,217.5,16830,23.3
96,220,16930,22.9
97,222.5,17020,23.2
98,225,17110,22.9
99,227.5,17200,22.8
100,230,17420,22.9
101,232.5,17640,23
102,235,17850,22.8
103,237.5,18070,23.1
104,240,18290,23.5
105,242.5,18510,23.7
106,245,18720,23.7
107,247.5,18940,23.6
108,250,19160,23.5
109,250,19160,23.5
110,252.5,19380,23.5
111,255,19600,23.6
112,257.5,19810,23.7
113,260,20030,23.4
114,262.5,20250,23.5
115,265,20470,23.3
116,267.5,20690,23.4
117,270,20900,23.5
118,272.5,21120,23.7
119,275,21340,23.6
120,275,21340,23.7
121,277.5,21560,23.5
122,280,21770,23.5
123,282.5,21990,23.4
124,285,22210,23.5
125,287.5,22430,23.1
126,290,22650,23.3
127,292.5,22860,23.2
128,295,23080,23.5
129,297.5,23300,23.4
130,300,23320,23.4
131,302.5,23350,23.5
132,305,23370,23.4
133,307.5,23390,23.5
134,310,23410,23.6
135,312.5,23440,23.8
136,315,23460,23.5
137,317.5,23480,23.9
138,320,23500,23.6
139,322.5,23530,24.2
140,325,23550,24.2
141,327.5,23570,23.9
142,330,23590,24.2
143,332.5,23620,24.3
144,335,23640,24.2
145,337.5,23660,24.5
146,340,23680,24.6
147,342.5,23710,24.1
148,345,23730,24.7
149,345,23730,24.8
150,347.5,23750,24.8
151,350,23770,24.9
152,352.5,23800,24.5
153,352.5,23800,24.7
154,355,23820,24.8
155,357.5,23840,25
156,360,23860,24.8
157,362.5,23890,24.6
158,365,23910,24.5
159,367.5,23930,23.9
160,370,23950,24.5
161,372.5,23980,23.9
162,372.5,23980,24
163,372.5,23980,23.3
164,375,24000,23.4
165,377.5,24120,23.8
166,380,24230,23.7
167,382.5,24350,23.7
168,385,24470,23.6
169,387.5,24580,24.2
170,390,24700,24.5
171,392.5,24800,24.3
172,395,24900,24.5
173,395,24900,24.6
174,397.5,25000,24
