,Depth,Age,Temperature
1,3,420,26.18
2,8,636,25.51
3,13,850,25.38
4,18,1061,25.65
5,23,1271,26.59
6,28,1477,25.43
7,33,1682,25.22
8,38,1884,26.27
9,43,2084,24.57
10,53,2476,25.35
11,58,2668,24.54
12,63,2858,25.31
13,68,3045,25.65
14,73,3230,25.54
15,78,3413,25.28
16,83,3593,25.19
17,88,3770,24.77
18,93,3945,25.44
19,98,4118,25.61
20,103,4288,25.42
21,108,4455,25.87
22,113,4620,25.55
23,118,4782,25.31
24,123,4942,25.79
25,128,5099,25.59
26,133,5254,24.89
27,138,5407,25.63
28,143,5556,25.25
29,148,5704,25.89
30,153,5848,25.61
31,158,5991,25.80
32,163,6131,25.59
33,168,6268,25.87
34,173,6403,25.58
35,178,6536,26.18
36,183,6666,25.54
37,188,6794,25.72
38,193,6919,25.35
39,198,7042,25.27
40,203,7163,25.56
41,208,7281,25.48
42,218,7511,26.11
43,223,7622,25.64
44,228,7731,25.33
45,233,7838,25.77
46,238,7943,25.68
47,243,8046,25.27
48,248,8146,25.96
49,253,8245,25.58
50,258,8341,25.27
51,263,8435,25.15
52,268,8528,25.36
53,273,8618,24.97
54,278,8706,25.21
55,283,8793,24.89
56,293,8960,25.89
57,298,9041,25.00
58,303,9121,25.83
59,308,9198,25.55
60,313,9274,25.94
61,318,9348,26.35
62,323,9421,25.72
63,328,9492,25.79
64,333,9562,26.60
65,338,9630,25.99
66,343,9697,26.00
67,348,9763,26.33
68,353,9827,26.85
69,358,9890,26.26
70,363,9952,26.34
71,368,10013,26.17
72,373,10073,25.62
73,378,10132,25.97
74,383,10189,25.80
75,388,10246,26.56
76,393,10302,25.98
77,398,10358,25.55
78,403,10412,25.35
79,413,10520,25.92
80,418,10573,24.51
81,423,10625,26.38
82,438,10781,26.89
83,443,10832,25.97
84,448,10884,26.44
85,453,10935,26.63
86,458,10986,25.46
87,463,11038,26.08
88,468,11090,25.80
89,473,11142,26.37
90,478,11194,25.89
91,483,11247,26.33
92,488,11300,27.51
93,493,11355,25.32
94,498,11409,26.14
95,503,11465,27.34
96,508,11521,26.44
97,513,11578,26.18
98,518,11637,25.97
99,523,11696,26.57
100,528,11757,27.14
101,533,11819,26.09
102,538,11883,26.73
103,543,11947,26.92
104,548,12014,25.35
105,553,12082,25.35
106,558,12152,25.50
107,563,12224,25.49
108,573,12374,25.65
109,578,12452,26.04
110,583,12533,25.98
111,588,12615,25.18
112,593,12701,26.26
113,598,12789,24.94
114,603,12879,24.84
115,608,12973,25.51
116,613,13069,25.65
117,618,13168,24.83
118,623,13271,25.33
119,628,13377,25.05
120,633,13486,25.47
121,638,13598,26.04
122,643,13715,26.22
123,648,13835,26.46
124,653,13958,25.67
