,Depth,Age,Temperature
1,444.5,11459,8.94
2,446.5,11507,8.79
3,448.5,11556,8.37
4,450.5,11604,10.11
5,452.5,11653,10.04
6,454.5,11747,8.77
7,456.5,11840,9.62
8,464.5,12295,9.72
9,466.5,12469,7.38
10,468.5,12643,8.10
11,472.5,12833,7.82
12,474.5,12901,8.66
13,476.5,12970,8.80
14,478.5,13210,8.25
15,480.5,13400,7.56
16,482.5,13542,6.59
17,484.5,13590,8.12
18,488.5,13694,9.65
19,490.5,13753,7.74
20,492.5,13812,7.18
21,494.5,13871,6.38
22,496.5,13930,9.42
23,498.5,13950,7.52
24,500.5,13970,8.27
25,502.5,14020,8.54
26,504.5,14070,8.91
27,506.5,14199,7.36
28,508.5,14328,8.02
29,510.5,14457,9.56
30,512.5,14586,7.44
31,514.5,14736,9.10
32,516.5,14909,8.70
33,518.5,15081,8.70
34,520.5,15253,8.53
35,522.5,15426,8.18
36,524.5,15598,9.50
37,526.5,15771,8.97
38,528.5,15943,10.75
39,532.5,16288,9.38
40,536.5,16633,8.76
41,538.5,16805,7.68
42,542.5,17150,8.97
