,Depth,Age,Temperature
1,130.5,6260,4.00
2,135.5,6460,2.40
3,140.5,6660,4.10
4,145.5,6870,3.80
5,155.5,7270,3.60
6,160.5,7480,3.30
7,165.5,7680,2.60
8,170.5,7880,4.00
9,175.5,8080,3.20
10,185.5,8490,4.20
11,190.5,8690,3.90
12,200.5,9100,4.20
13,205.5,9300,3.70
14,215.5,9600,4.70
15,220.5,9690,3.70
16,225.5,9780,2.30
17,230.5,9880,2.80
18,235.5,9970,3.40
19,240.5,10060,4.30
20,245.5,10150,3.10
21,250.5,10250,3.10
22,255.5,10340,5.10
23,260.5,10430,2.50
24,265.5,10520,3.00
25,270.5,10620,3.90
26,275.5,10710,3.70
27,280.5,10800,5.40
28,285.5,10890,4.40
29,290.5,10990,3.70
30,295.5,11080,3.10
31,300.5,11100,4.20
32,305.5,11130,4.20
33,310.5,11160,4.30
34,315.5,11180,4.90
35,320.5,11210,5.00
36,325.5,11230,5.80
37,330.5,11260,5.60
38,335.5,11290,6.40
39,345.5,11370,4.90
40,350.5,11430,4.60
41,355.5,11500,8.00
42,360.5,11560,6.60
43,365.5,11620,4.50
44,370.5,11680,5.50
45,375.5,11740,4.20
46,380.5,11800,3.40
47,385.5,11860,4.80
48,390.5,11930,5.90
49,395.5,11990,5.20
50,400.5,12050,4.70
51,405.5,12110,5.90
52,415.5,12230,3.70
53,420.5,12290,5.80
54,425.5,12360,4.00
55,435.5,12480,4.40
56,440.5,12540,6.90
57,445.5,12600,3.60
58,450.5,12660,4.80
59,455.5,12730,3.20
60,460.5,12790,2.80
61,465.5,12850,4.50
62,470.5,12910,4.80
63,475.5,12970,3.40
64,480.5,13030,4.10
65,485.5,13090,3.90
66,490.5,13160,5.40
67,495.5,13220,3.80
68,500.5,13280,5.90
69,505.5,13340,6.00
70,510.5,13400,5.40
71,515.5,13470,8.80
72,520.5,13510,6.80
73,525.5,13560,7.40
74,530.5,13600,4.80
75,535.5,13650,6.00
76,540.5,13700,8.00
77,545.5,13740,6.20
78,555.5,13830,5.50
79,560.5,13870,7.30
80,565.5,13910,6.30
81,570.5,13950,6.40
82,575.5,13990,8.00
83,580.5,14030,7.90
84,585.5,14090,7.10
85,590.5,14160,5.60
86,595.5,14220,11.00
87,600.5,14290,10.60
88,605.5,14360,7.90
89,615.5,14490,8.00
90,620.5,14560,8.60
91,625.5,14630,8.90
92,630.5,14700,9.70
93,635.5,14770,7.50
94,640.5,14870,7.00
95,645.5,14970,6.40
96,650.5,15060,6.00
97,655.5,15160,3.10
98,660.5,15260,7.40
99,665.5,15350,3.30
100,670.5,15440,3.60
101,675.5,15530,3.50
102,680.5,15630,5.20
103,685.5,15720,3.30
104,690.5,15810,3.50
105,700.5,16020,3.20
106,705.5,16150,3.20
107,710.5,16240,4.30
108,720.5,16410,3.10
109,725.5,16500,2.30
110,730.5,16640,2.80
111,735.5,16800,2.60
112,740.5,16950,2.80
113,745.5,17110,4.30
114,750.5,17210,2.50
115,755.5,17320,3.80
116,760.5,17420,2.90
117,765.5,17520,2.20
118,770.5,17630,4.80
119,775.5,17730,2.60
120,780.5,17830,4.10
121,785.5,17940,4.10
122,790.5,18040,5.10
123,795.5,18140,4.00
124,800.5,18250,5.60
125,810.5,18450,7.30
126,815.5,18550,5.10
127,820.5,18660,5.70
128,830.5,18780,4.40
129,835.5,18830,6.30
130,845.5,18950,4.50
131,850.5,19010,3.20
132,855.5,19070,4.50
133,860.5,19130,3.90
134,865.5,19210,4.90
135,870.5,19300,5.30
136,875.5,19400,4.30
137,880.5,19490,9.40
138,885.5,19590,6.00
139,890.5,19690,3.20
140,895.5,19780,6.10
141,900.5,19880,6.30
