,Depth,Age,Temperature
1,5,1160,25.71
2,8,1600,25.56
3,12,2190,26.04
4,15,2620,25.37
5,18,3060,25.13
6,22,3650,25.2
7,25,4090,25.33
8,32,5110,25.46
9,35,5550,24.9
10,38,5990,24.82
11,45,7010,24.96
12,52,7750,24.76
13,55,7940,24.37
14,58,8130,24.34
15,65,8590,24.28
16,72,9040,24.25
17,75,9230,24.37
18,78,9430,23.86
19,92,10100,24.22
20,98,10370,24.06
21,105,10670,24.06
22,112,10980,23.93
23,115,11110,23.32
24,118,11240,23.66
25,122,11420,23.69
26,125,11550,24.15
27,128,11680,23.67
28,132,11860,23.43
29,138,12120,23.63
30,142,12300,23.07
31,145,12430,23.1
32,148,12560,23.24
33,152,12740,23.25
34,155,12870,23.29
35,158,13000,23.34
36,162,13180,23.27
37,165,13310,23.19
38,168,13440,23.43
39,172,13610,23.52
40,175,13750,23.57
41,178,13880,23.53
42,182,14050,23.63
43,185,14180,23.72
44,188,14320,23.56
45,192,14490,23.83
46,195,14620,23.57
47,198,14760,23.55
48,202,14930,23.61
49,205,15060,23.32
50,208,15190,23.24
51,212,15370,22.62
52,215,15500,22.91
53,218,15630,22.65
54,222,15810,22.71
55,232,16240,22.56
56,235,16350,22.2
57,238,16470,22.31
58,242,16620,22.58
59,245,16740,22.16
60,248,16850,22.92
61,252,17000,22.93
62,255,17120,23.07
63,258,17230,23.23
64,262,17390,23.04
65,265,17500,23.09
66,268,17620,23.37
67,272,17770,23.22
68,278,18000,23.57
69,282,18150,23.54
70,285,18270,23.55
71,288,18380,23.5
72,292,18550,23.02
73,295,18680,23.56
74,298,18820,24.03
75,302,19000,23.64
76,305,19140,24.16
77,308,19280,23.76
78,312,19460,23.44
79,315,19600,23.67
80,318,19730,23.76
81,322,19920,23.58
82,325,20050,23.47
83,328,20190,23.56
84,332,20370,23.93
85,335,20510,24.32
86,338,20650,23.68
87,342,20830,23.75
88,345,20970,23.64
89,348,21100,23.92
90,352,21340,23.74
91,355,21660,23.92
92,358,21970,23.97
93,362,22380,24.19
94,365,22690,23.98
95,372,23420,23.27
96,378,24040,23.04
97,385,24770,23.48
98,392,25500,23.16
99,398,26120,23.26
100,405,26850,23.34
101,412,27580,24.19
102,419,28300,23.71
103,425,28930,23.72
104,432,29650,23.57
105,445,31000,23.98
106,452,31730,23.98
107,458,32350,24.44
108,465,33080,24.26
109,472,33810,24.03
110,478,34430,24.12
111,485,35160,24.07
112,492,35880,24.31
113,498,36510,24.36
114,514,38170,23.93
115,517,38480,24.12
116,521,38900,24.08
117,524,39200,23.9
118,527,39500,24
119,531,39900,24.18
120,534,40200,23.97
121,537,40500,24.37
122,541,40900,23.92
123,544,41200,23.92
124,547,41500,23.7
125,551,41900,23.99
126,554,42200,23.32
127,557,42500,23.33
128,561,42900,24.37
129,564,43200,23.86
130,567,43500,24.05
131,571,43900,23.88
132,574,44200,23.93
133,577,44500,23.93
134,581,44900,23.72
135,584,45200,23.35
136,587,45500,23.63
137,591,45900,23.39
138,594,46200,23.21
139,597,46500,22.68
140,601,46900,23.42
141,604,47200,23.47
142,607,47500,23.49
143,611,47900,24
144,614,48130,23.26
145,617,48310,23.06
146,621,48560,23.98
147,624,48750,23.35
148,627,48940,23.49
149,631,49190,23.84
150,634,49380,23.34
151,637,49560,23.68
152,641,49810,24.24
153,644,50000,24.06
154,647,50190,23.97
155,651,50440,24.53
156,654,50630,24.19
157,657,50810,24.41
158,661,51060,25.07
159,664,51250,24.48
160,667,51440,24.46
161,671,51690,24.29
162,674,51880,24.04
163,677,52060,24
164,681,52310,24.48
165,684,52500,24.38
166,687,52690,24.25
167,691,52940,24.56
168,694,53220,23.93
169,697,53540,24.33
170,701,53970,24.49
171,704,54290,24.14
172,707,54610,24.12
173,711,55050,24.44
174,714,55370,24.15
175,717,55690,24.48
176,721,56120,24.9
177,724,56440,24.86
178,727,56770,24.96
179,731,57200,25.21
180,734,57520,24.95
181,737,57840,24.95
182,741,58270,25.43
183,744,58600,25.26
184,747,58920,25.06
185,751,59350,24.84
186,754,59670,24.59
187,757,60000,24.73
188,761,60430,24.88
189,764,60750,24.21
190,767,61070,24.17
191,771,61500,23.9
192,774,61830,24.18
193,777,62150,24.12
194,781,62580,24.4
195,784,62900,23.83
196,787,63230,23.86
197,791,63660,24.06
198,794,63980,24.21
199,797,64300,23.93
200,801,64730,24.2
201,804,65060,23.74
202,807,65380,24.19
203,811,65810,23.91
204,814,66130,24.35
205,817,66450,24.49
206,821,66890,24.49
207,824,67210,24.13
208,827,67530,24.14
209,831,67960,24.36
210,834,68280,24.5
211,837,68610,24.27
212,841,69040,25.07
213,844,69360,24.28
214,847,69680,24.11
215,851,70110,24.43
216,854,70440,24.79
217,857,70760,24.57
218,861,71190,24.67
219,864,71510,24.41
220,867,71840,24.43
221,871,72270,24.3
222,874,72590,24.85
223,877,72910,24.66
224,881,73340,24.72
225,884,73670,24.38
226,887,73990,24.41
227,891,74420,24.97
228,894,74740,24.93
229,897,75070,24.63
230,901,75500,24.61
231,904,75820,24.28
232,907,76140,24.66
233,911,76570,24.61
234,914,76900,25.02
235,917,77220,24.86
236,921,77650,25.01
237,924,77970,24.6
238,927,78300,24.98
239,931,78730,24.95
240,934,79050,25.29
241,937,79370,25.2
242,941,79800,25.59
243,944,80130,25.26
244,947,80450,25.39
245,951,80880,25.23
246,954,81200,25.48
247,957,81520,25.39
248,961,81950,25.84
249,964,82280,25.47
250,967,82600,25.58
251,971,83030,25.55
252,974,83350,25.54
253,977,83680,26.11
254,981,84130,26.05
255,984,84530,25.71
256,987,84920,25.94
257,991,85440,25.57
258,994,85840,25.44
259,997,86230,25.89
260,1001,86760,25.61
261,1004,87150,25.71
262,1007,87550,25.58
263,1011,88070,25.76
264,1014,88460,25.9
265,1017,88860,25.76
266,1021,89380,25.78
267,1024,89780,25.88
268,1027,90170,26.08
269,1031,90700,25.82
270,1034,91090,26.01
271,1037,91480,26.06
272,1041,92010,26.26
273,1044,92400,25.82
274,1047,92800,26.12
275,1051,93320,25.78
276,1054,93720,26.1
277,1057,94110,25.89
278,1061,94640,26.03
279,1064,95030,25.67
280,1067,95420,25.56
281,1071,95950,26.09
282,1074,96340,25.97
283,1077,96740,26
284,1081,97260,26.47
285,1084,97660,25.92
286,1087,98050,25.93
287,1091,98580,25.89
288,1094,98970,25.6
289,1097,99360,25.27
290,1101,99890,25.5
291,1104,100280,25.57
292,1107,100680,25.75
