,Depth,Age,Temperature
1,0,-49,19.1
2,4,-11,19.8
3,8,27,19.8
4,12.2,65,19.2
5,16,102,19.1
6,20,138,19
7,24,174,19.2
8,28,208,20.8
9,32,242,20.1
10,36,274,20.4
11,40,306,19.9
12,44,336,20.5
13,48,366,20.9
14,52,395,21.4
15,56,423,20.8
16,60,451,21.1
17,64,479,20.6
18,68,507,20
19,72,536,19.8
20,76,564,20.1
21,80,594,20.7
22,84,625,21.3
23,88,657,21.1
24,92,690,21
25,96,725,22.1
26,100,761,20.2
27,104,799,21.2
28,108,838,21.3
29,112,878,21.4
30,116,919,20.8
31,124,1006,21
32,128,1050,21.2
33,132,1096,21.5
34,136,1141,21.4
35,140,1188,21.2
36,144,1235,21.3
37,148,1283,21.4
38,152,1331,21.5
39,156,1380,20.7
40,160,1429,21.6
41,164,1479,21.5
42,168,1529,20.6
43,172,1580,20.8
44,176,1631,20.4
45,180,1683,20.1
46,184,1735,21.2
47,188,1788,20.4
48,192,1841,21.1
49,196,1895,20.4
50,200,1949,21
51,204,2004,21
52,208,2059,20.8
53,212,2114,20.8
54,216,2171,20.1
55,220,2227,20.6
56,224,2284,20.6
57,228,2342,20
58,232,2399,20.2
59,236,2457,20.3
60,240,2514,20.3
61,244,2571,19.9
62,248,2628,20
63,252,2684,20.5
64,256,2740,20
65,260,2796,20.3
66,264,2850,20.5
67,268,2903,20.2
68,272,2956,20
69,276,3007,19.9
70,280,3056,20.1
71,284,3105,20
72,288,3152,19.9
73,292,3199,20
74,296,3245,20.5
75,300,3290,19.9
76,312,3425,19.6
77,324,3562,19.9
78,336,3706,20.2
79,348,3861,19.1
80,360,4033,20.5
81,372,4226,20.8
82,384,4441,20.9
83,396,4669,21.8
84,408,4896,20.9
85,420,5102,21.3
86,432,5284,22.1
87,444,5447,22.4
88,456,5595,21.9
89,468,5733,21.9
90,480,5866,22.1
91,516,5965,20.8
92,528,6100,21.5
93,540,6241,20.7
94,552,6388,21.3
95,564,6540,22.2
96,576,6696,21.3
97,588,6855,21.7
98,600,7016,20.7
99,612,7177,20.6
100,636,7497,22.2
101,648,7653,21.7
102,660,7805,21.8
103,672,7954,22
104,720,8137,22.4
105,732,8287,21.8
106,744,8447,21.8
107,756,8623,21.8
108,768,8823,22.5
109,772,8895,22.6
110,780,9047,21.8
111,792,9293,21.1
112,804,9553,21.4
113,816,9810,21.7
114,828,10050,20.1
115,840,10266,20.4
116,852,10453,20.2
117,864,10616,20.1
118,876,10760,19.9
119,888,10888,20.3
120,900,11005,20.2
121,912,11117,19.7
122,924,11227,19.5
123,936,11340,20.7
124,948,11462,19.4
125,956,11549,19.6
126,960,11595,19.5
127,964,11643,20.3
128,968,11692,17.4
129,972,11743,16.4
130,984,11901,16.4
131,996,12068,17.9
132,1008,12241,16.3
133,1020,12418,16.4
134,1032,12596,15.9
135,1044,12772,17.1
136,1048,12830,18
137,1056,12944,16.2
138,1068,13112,14.4
139,1072,13168,14.9
140,1080,13279,16.6
141,1092,13448,15.9
142,1104,13620,15.3
143,1116,13796,14.3
144,1128,13977,14.3
145,1140,14164,15
146,1152,14357,12.7
147,1164,14555,10.7
148,1176,14757,12.1
149,1188,14961,11.8
150,1200,15163,12.2
151,1212,15363,12.6
152,1224,15558,13.9
153,1236,15746,14.7
154,1248,15924,15
155,1260,16090,15
156,1272,16243,15.1
157,1284,16384,14.6
158,1296,16516,15.9
159,1308,16640,14.4
160,1320,16759,14.3
161,1332,16872,14
162,1344,16983,13.1
163,1356,17093,13.2
164,1368,17203,14
165,1380,17314,13.1
166,1392,17425,13.7
167,1404,17536,13.1
168,1416,17647,13.5
169,1428,17760,13
170,1440,17873,13.5
171,1452,17986,13.7
172,1464,18101,14.5
173,1476,18216,14.4
174,1488,18331,14
175,1500,18446,13.6
176,1512,18559,14.3
177,1524,18671,15.1
178,1536,18782,15.7
179,1548,18889,14.4
180,1560,18994,13.4
181,1572,19098,14.2
182,1584,19205,15
183,1596,19316,14.8
184,1608,19436,15.2
185,1620,19566,16.1
186,1632,19703,15.5
187,1644,19842,15.4
188,1656,19980,15.9
189,1668,20113,17.6
190,1680,20236,16.2
191,1692,20346,16.3
192,1704,20439,17.3
193,1716,20512,18.1
194,1728,20570,16.9
195,1740,20619,18
196,1752,20662,18
197,1764,20705,18.6
198,1776,20753,18.2
199,1788,20810,17.6
200,1800,20883,17.5
201,1812,20974,18
202,1824,21082,18.1
203,1836,21207,17.9
204,1848,21345,18.4
205,1860,21494,18.8
206,1872,21652,18
207,1884,21817,18.4
208,1896,21986,16.2
209,1908,22071,17.9
210,1932,22310,18.3
211,1944,22472,18
212,1956,22627,18.3
213,1968,22778,19.1
214,1980,22924,18.3
215,1992,23066,18.3
216,2004,23206,18.5
217,2012,23298,19
218,2016,23344,19.3
219,2040,23435,19
220,2052,23573,18.3
221,2064,23711,19.8
222,2076,23850,19.6
223,2088,23992,18.7
224,2100,24136,18.6
225,2112,24283,19.1
226,2124,24433,18.6
227,2136,24586,18.1
228,2148,24740,19.9
229,2160,24896,18.5
