,Depth,Age,Temperature
1,0.75,640,27.6
2,8.25,970,27.1
3,32.25,2040,28.1
4,48.25,2760,26.9
5,56.25,3320,28.1
6,64.25,3880,28.6
7,72.25,4440,28.7
8,80.25,5010,27
9,88.25,5570,26.6
10,96.25,6130,27.2
11,144.25,8580,28.3
12,152.25,8780,27.6
13,166.25,9140,26.3
14,176.25,9390,28.4
15,184.25,9600,27
16,192.25,9800,26.7
17,224.25,10510,25.4
18,232.25,10600,27.4
19,240.25,10690,27.3
20,248.25,10770,27.8
21,256.25,10860,26.6
22,264.25,10950,27.6
23,272.25,11040,26.8
24,296.25,11220,26.6
25,312.25,11320,27
26,319.25,11360,26.3
27,322.25,11380,27
28,324.25,11390,28.3
29,326.25,11400,27.5
30,328.25,11410,26.9
31,330.25,11420,26.9
32,332.25,11430,26.3
33,334.25,11450,26.4
34,338.25,11470,27.2
35,340.25,11480,26.5
36,344.25,11500,25.8
37,346.25,11520,25
38,348.25,11530,25.5
39,350.25,11540,26.1
40,354.25,11560,25.4
41,358.25,11590,26.3
42,360.25,11600,26
43,362.25,11610,26.7
44,364.25,11620,26.6
45,366.25,11630,26.5
46,368.25,11640,27.3
47,374.25,11680,27.4
48,376.25,11690,25.7
49,378.25,11700,26
50,380.25,11710,26.5
51,382.25,11730,27.5
52,384.25,11740,26.7
53,388.25,11760,26.3
54,390.25,11770,26.9
55,392.25,11780,27
56,394.25,11800,27.1
57,396.25,11810,26.4
58,398.25,11820,25.7
59,400.25,11830,27.4
60,402.25,11840,27.4
61,406.25,11870,26.7
62,408.25,11880,26.7
63,410.25,11890,26.7
64,412.25,11900,25.2
65,414.25,11910,25.8
66,416.25,11930,26
67,422.25,11960,26
68,424.25,11970,26.3
69,426.25,11980,25.9
70,428.25,12000,26.1
71,430.25,12010,26.2
72,432.25,12020,25.1
73,434.25,12030,25.5
74,436.25,12040,25.8
75,438.25,12050,25
76,440.25,12070,25.5
77,442.25,12080,26.3
78,444.25,12090,26.2
79,448.25,12120,26.3
80,450.25,12140,25.6
81,452.25,12160,26.1
82,454.25,12170,24.1
83,456.25,12190,25.7
84,458.25,12200,24.4
85,460.25,12220,25.6
86,462.25,12240,25.4
87,464.25,12250,25
88,470.25,12270,25.3
89,472.25,12280,25.6
90,474.25,12280,25.2
91,476.25,12290,25.3
92,478.25,12300,25.3
93,480.25,12300,26.3
94,482.25,12310,25
95,484.25,12320,26.1
96,486.25,12320,24.9
97,490.25,12340,25.3
98,492.25,12340,24.6
99,494.25,12350,25.5
100,496.25,12360,25.7
101,498.25,12360,25.2
102,502.25,12380,25.8
103,504.25,12380,25.3
104,510.25,12400,25.8
105,512.25,12410,25.1
106,516.25,12420,25
107,518.25,12430,24.9
108,522.25,12440,24.9
109,524.25,12450,25.4
110,526.25,12460,24.5
111,530.25,12470,25
112,532.25,12480,26
113,534.25,12480,24.6
114,536.25,12490,25.4
115,540.25,12500,25
116,544.25,12520,24.5
117,546.25,12530,24.2
118,548.25,12540,25.2
119,550.25,12560,25
120,552.25,12570,25.9
121,554.25,12590,25.4
122,558.25,12620,24.7
123,560.25,12630,24.8
124,564.25,12660,24.6
125,566.25,12670,25.4
126,568.25,12690,24.9
127,570.25,12700,24
128,572.25,12720,24.8
129,578.25,12760,25.4
130,580.25,12770,24.9
131,582.25,12790,25.5
132,584.25,12800,24.1
133,588.25,12830,25
134,590.25,12840,25
135,594.25,12890,26.8
136,596.25,12930,24.9
137,598.25,12960,25.5
138,602.25,13030,25.1
139,604.25,13060,25.2
140,606.25,13100,25.6
141,608.25,13130,26.1
142,610.25,13160,25.9
143,612.25,13190,25.3
144,614.25,13230,25.4
145,616.25,13260,25.4
146,618.25,13290,24.8
147,620.25,13330,25.5
148,622.25,13360,26.2
149,624.25,13390,24.9
150,628.25,13460,25.8
151,630.25,13490,25.8
152,632.25,13520,27
153,634.25,13550,26.5
154,636.25,13590,25
155,638.25,13620,25.5
156,640.25,13650,27.2
157,642.25,13680,26
158,644.25,13720,26
159,646.25,13750,26
160,648.25,13780,26.6
161,650.25,13860,26.2
162,652.25,13930,25.4
163,654.25,14000,26.4
164,658.25,14150,26.5
165,660.25,14230,26.4
166,662.25,14300,26.4
167,666.25,14450,27.1
168,668.25,14520,27.2
169,670.25,14600,28.2
170,674.25,14740,27.9
171,678.25,14890,26.6
172,684.25,15120,24.8
173,686.25,15190,24.3
174,690.25,15340,23.9
175,692.25,15410,25
176,694.25,15490,26.2
177,698.25,15630,26.6
178,700.25,15710,26.7
179,702.25,15780,26.3
180,706.25,15960,25.5
181,710.25,16160,26
182,716.25,16460,26.1
183,718.25,16560,27.1
184,722.25,16760,26.4
185,724.25,16860,26
186,726.25,16960,25.7
187,730.25,17160,26
188,734.25,17370,23.4
189,738.25,17570,24.8
190,742.25,17770,25.8
191,746.25,17970,26.5
192,748.25,18070,24.6
193,750.25,18170,26.1
194,754.25,18390,25
195,756.25,18500,24.3
196,758.25,18610,25.1
197,762.25,18840,24.2
198,764.25,18960,25.3
199,766.25,19070,26.7
200,770.25,19300,26.7
201,772.25,19410,25.6
202,774.25,19530,24.5
203,778.25,19760,26.3
204,782.25,19980,25.3
