,Depth,Age,Temperature
1,6,60,13.18
2,20,208,13.57
3,34,356,13.96
4,48,503,14.35
5,63,651,16.94
6,77,799,13.17
7,91,947,13.52
8,105,1095,13.88
9,119,1242,14.62
10,134,1390,13.60
11,148,1538,16.92
12,161,1686,13.71
13,169,1834,12.64
14,176,1981,12.38
15,184,2129,12.60
16,191,2277,12.83
17,199,2425,13.05
18,206,2573,13.20
19,214,2720,12.90
20,221,2868,12.91
21,229,3016,13.32
22,236,3164,12.72
23,244,3312,11.62
24,251,3459,12.19
25,259,3607,12.78
26,266,3755,12.60
27,274,3903,11.88
28,281,4051,12.83
29,287,4198,12.12
30,294,4346,11.14
31,300,4494,11.31
32,306,4642,11.48
33,313,4789,11.65
34,319,4937,11.81
35,325,5085,11.98
36,331,5233,12.15
37,338,5381,11.52
38,344,5528,14.05
39,350,5676,17.70
40,357,5824,15.67
41,364,5972,13.75
42,372,6120,11.17
43,380,6267,13.38
44,388,6415,12.76
45,396,6563,12.53
46,404,6711,12.53
47,412,6859,12.54
48,420,7006,12.54
49,428,7154,12.50
50,436,7302,12.15
51,445,7450,12.01
52,453,7598,12.05
53,461,7745,10.94
54,469,7893,11.90
55,477,8041,11.52
56,485,8189,11.05
57,493,8337,12.30
58,501,8484,11.92
59,509,8632,11.59
60,517,8780,11.69
61,524,8928,11.86
62,536,9076,12.96
63,542,9223,12.57
64,548,9371,13.52
65,557,9519,12.65
66,565,9667,13.06
67,574,9815,12.50
68,582,9962,12.56
69,590,10110,13.18
70,599,10258,13.14
71,607,10406,13.37
72,616,10554,13.12
73,624,10701,13.98
74,633,10849,13.51
75,641,10997,13.42
76,650,11145,13.61
77,659,11293,12.83
78,667,11440,13.72
79,672,11588,13.04
80,676,11736,12.89
81,679,11884,12.98
82,683,12032,13.14
83,686,12179,13.08
84,690,12327,12.83
85,693,12475,11.96
86,697,12623,10.71
87,702,12771,10.43
88,706,12918,9.84
89,712,13066,10.04
90,719,13214,11.91
91,725,13362,10.51
92,731,13509,9.84
93,737,13657,11.49
94,746,13805,10.61
95,758,13953,12.19
96,770,14101,11.42
97,781,14248,12.35
98,791,14396,12.24
99,800,14544,12.90
100,808,14692,11.83
101,813,14840,10.94
102,817,14987,10.97
103,820,15135,11.04
104,824,15283,11.11
105,827,15431,10.55
106,832,15579,9.94
107,840,15726,9.75
108,849,15874,11.05
109,854,16022,11.19
110,859,16170,9.25
111,863,16318,9.49
112,868,16465,8.27
113,875,16613,7.53
114,884,16761,8.16
115,894,16909,7.79
116,903,17057,9.84
117,911,17204,7.80
118,919,17352,7.92
119,928,17500,8.31
120,935,17635,7.33
121,947,17771,7.72
122,965,17906,8.69
123,982,18042,8.04
124,1015,18177,10.41
125,1058,18313,7.52
126,1097,18448,7.79
127,1136,18584,8.01
128,1174,18719,8.52
129,1213,18855,9.67
130,1254,18990,10.96
131,1297,19126,10.60
132,1340,19261,9.56
133,1384,19397,8.68
134,1427,19532,8.29
135,1470,19668,8.66
136,1513,19803,9.97
137,1556,19939,10.58
138,1599,20074,9.93
139,1639,20210,9.26
140,1677,20345,9.15
141,1715,20481,9.50
142,1735,20616,9.36
143,1752,20752,9.41
144,1770,20887,9.88
145,1787,21023,9.86
146,1804,21158,9.65
147,1822,21294,9.59
148,1839,21429,9.64
149,1856,21565,9.53
150,1874,21700,9.53
