,Depth,Age,Temperature
1,160,1792,14.87
2,180,1968,14.37
3,190,2056,15.87
4,200,2144,14.37
5,210,2232,15.40
6,270,2760,14.37
7,280,2848,15.35
8,290,2936,16.48
9,300,3059,17.79
10,310,3182,17.84
11,360,3796,15.04
12,370,3919,14.61
13,380,4042,12.95
14,390,4165,17.12
15,400,4443,16.22
16,410,4721,17.61
17,430,5277,15.60
18,440,5556,15.14
19,470,6390,16.12
20,500,7158,13.24
21,540,8005,12.69
22,550,8217,13.07
23,560,8425,10.15
24,570,8593,13.03
25,580,8762,12.72
26,590,9023,13.52
27,600,9284,13.17
28,610,9545,13.71
29,620,9641,12.94
30,630,9737,12.96
31,640,9832,13.48
32,670,9842,17.55
33,680,10072,13.55
34,690,10167,17.56
35,700,10263,13.40
36,730,10277,18.15
37,750,10291,12.93
38,760,10697,17.43
39,770,10887,17.08
40,780,11076,17.42
41,790,11266,16.32
42,800,11455,12.99
43,820,11834,13.31
44,840,12213,14.92
45,850,12289,12.74
46,860,12365,12.89
47,870,12441,11.79
48,880,12516,13.10
49,890,12592,13.00
50,900,12668,11.96
51,910,12744,12.55
52,920,12892,12.37
53,930,13040,10.25
54,940,13187,11.87
55,950,13335,13.04
56,960,13483,13.26
57,970,13537,13.54
58,980,13591,13.68
59,990,13645,13.26
60,1000,13699,13.24
61,1010,13753,13.21
62,1020,13845,13.27
63,1030,13937,10.25
64,1040,14029,11.62
65,1050,14148,13.45
66,1060,14268,12.60
67,1070,14387,14.01
68,1090,14625,13.26
69,1110,14864,14.04
70,1120,14979,17.68
71,1130,15094,11.80
72,1140,15209,13.95
73,1150,15324,11.06
74,1160,15439,12.71
75,1170,15554,11.46
76,1180,15669,12.33
77,1190,15926,11.15
78,1200,16063,12.25
79,1210,16200,12.28
80,1220,16337,8.74
81,1230,16474,8.86
82,1240,16611,9.73
83,1250,16773,9.73
84,1260,16934,9.26
85,1270,17096,10.16
86,1280,17257,10.08
87,1290,17419,10.55
88,1300,17581,7.66
89,1320,17904,8.20
90,1330,18065,7.84
91,1350,18461,9.68
92,1370,18929,9.09
93,1380,19163,8.30
94,1390,19397,9.52
95,1400,19631,9.52
96,1410,19757,9.21
97,1420,19882,9.32
98,1440,20133,8.55
99,1460,20341,9.59
100,1480,20548,8.39
