,Depth,Age,Temperature
1,1,1100,18.3
2,2.5,1200,17.9
3,5,1300,20.4
4,10,1600,17.9
5,15,1800,20.1
6,20,2100,18.4
7,30,2700,18.6
8,40,3300,18.4
9,50,3900,19
10,55,4200,20
11,60,4500,19.2
12,65,4800,18.9
13,70,5100,19.4
14,71,5200,19
15,76,5400,19.7
16,80,6500,19.7
17,82,7000,20.2
18,85,7600,19.6
19,90,8800,19.4
20,92,9500,19.6
21,95,9900,19.1
22,100,11000,20
23,103,11400,19.9
24,110,11800,19.1
25,115,12300,20.3
26,120,12700,16.7
27,125,13100,18.1
28,130,13500,16.5
29,135,13900,17.3
30,140,14300,17
31,145,14900,17.3
32,150,15600,17.1
33,155,16200,16.9
34,160,16900,17.2
35,165,17600,16
36,170,17700,14.7
37,175,17900,14.2
38,180,18100,11.6
39,190,18400,10.8
40,195,18600,11
41,200,18700,9.8
42,210,19100,10.1
43,220,19400,9.8
44,230,19700,9.8
45,240,20000,10.2
46,250,20400,10.3
47,260,20700,9.1
48,270,21200,10.3
49,280,21600,9.2
50,290,21900,9.7
51,298,22000,8.5
52,300,22200,9.5
53,310,22700,10.3
54,320,23200,9.9
55,330,23700,10.8
56,340,24200,12.5
57,350,24700,10.2
58,360,25100,13.9
59,370,26700,10.1
60,380,28200,8.6
61,390,29800,8.5
62,400,31300,10.6
63,412,32800,10.8
64,420,34400,10.1
65,430,35900,11.1
66,440,37000,12
67,450,38000,13.6
68,460,38500,12.3
69,470,38900,11.4
70,480,39400,13.4
71,490,39900,14.7
72,500,40300,13.2
73,510,40800,10.2
74,520,41300,10
75,530,41700,11.8
76,540,42200,11.7
77,550,42700,11.2
78,560,43100,11.6
79,570,43600,10.1
80,580,44100,10.2
81,590,44500,12.2
82,600,45000,14.9
83,610,45800,13.9
84,620,46600,13.3
85,630,47300,10.5
86,640,48100,11.4
87,650,48900,10.1
88,660,49700,10.9
89,670,50400,11.5
90,680,51200,11.8
91,690,52000,13
92,700,52500,13.7
93,710,53000,15.2
94,720,53500,13.7
95,730,54000,12.9
96,740,54500,12
97,750,55000,14
98,760,55700,15.4
99,770,56300,15.7
100,780,57000,15.4
101,790,57700,13.3
102,800,58300,13.1
103,810,59000,11.1
104,820,60000,9
105,830,61000,11.2
106,840,62000,10.1
107,850,63500,9.6
108,860,65000,8.4
109,870,66500,8.5
110,880,68000,10
111,900,70000,8
112,910,71000,11.3
113,920,72000,13.5
114,930,73000,13
115,940,74000,11.7
116,950,75000,12.6
117,960,76400,14.8
118,970,77800,13.5
119,980,79200,11.6
120,990,80600,12.9
121,1000,82000,14.1
122,1010,82800,15.4
123,1020,83700,16.1
124,1030,84500,16.6
125,1040,85300,15.6
126,1050,86200,13.3
127,1060,87000,13
128,1070,88100,12.4
129,1080,89200,11
130,1090,90300,12.3
131,1100,91400,11.7
132,1110,92500,11.8
133,1120,93600,12.6
134,1130,94700,12.4
135,1140,95800,13.1
136,1150,96900,14
137,1160,98000,13.2
138,1170,99100,15.2
139,1180,100200,15
140,1190,101300,16.1
141,1200,102400,15.9
142,1220,104600,15.7
143,1230,105700,13.8
144,1240,106800,12.4
145,1250,107900,11.5
146,1260,109000,11.8
147,1270,110600,12.6
148,1280,112100,13
149,1290,113700,12.8
150,1300,115200,14.8
151,1310,116800,14.7
152,1320,118300,16.9
153,1330,119900,17.6
154,1340,121400,18.5
155,1350,123000,19.9
156,1360,124500,20.6
157,1370,126000,20.1
158,1380,126400,21.4
159,1390,126900,21.8
160,1400,127300,21.5
161,1410,127800,18.6
162,1420,128200,18.9
163,1430,128700,17
164,1440,129100,17
165,1450,129600,16.6
166,1460,130000,15.6
167,1470,131300,15
168,1480,132500,14.1
169,1490,133800,13.6
170,1498,134800,12.1
