,Depth,Age,Temperature
1,0.5,220,28.61
2,2.5,1063,28.65
3,4.5,1431,28.43
4,6.5,1799,28.48
5,8.5,2168,28.48
6,10.5,2536,28.52
7,12.5,2904,28.3
8,14.5,3272,28.39
9,16.5,3641,28.39
10,18.5,4009,28.04
11,20.5,4377,28
12,22.5,4745,27.87
13,24.5,5114,28.22
14,26.5,5482,27.35
15,28.5,5850,27.7
16,30.5,6218,27.78
17,32.5,6587,27.78
18,34.5,6955,27.17
19,36.5,7323,26.78
20,38.5,7691,27.91
21,40.5,8056,27.96
22,42.5,8421,27.65
23,44.5,8786,27.22
24,46.5,9151,27.7
25,48.5,9516,27.52
26,50.5,9881,27.52
27,52.5,10246,27.65
28,54.5,10611,26.96
29,56.5,10977,27.17
30,58.5,11342,26.96
31,60.5,11707,26.52
32,62.5,12073,27
33,64.5,12230,26.83
34,66.5,12387,26.57
35,68.5,12545,27.13
36,70.5,12702,27.52
37,72.5,12743,27.48
38,74.5,12818,27.91
39,76.5,12894,27.74
40,78.5,12969,27.83
41,80.5,13044,27.74
42,82.5,13120,27.78
43,84.5,13466,27.7
44,86.5,13812,27.22
45,88.5,14158,27.26
46,90.5,14504,27.26
47,92.5,14850,27
48,94.5,15196,25.83
49,96.5,15542,26.13
50,98.5,15888,25.91
51,100.5,16243,25.65
52,102.5,16597,25.87
53,104.5,16711,25.78
54,106.5,16824,25.65
55,108.5,16938,25.7
56,110.5,17051,25.65
57,112.5,17165,25.57
58,114.5,17278,25.65
59,116.5,17392,25.65
60,118.5,17505,25.52
61,120.5,17670,25.91
62,122.5,17835,25.04
63,124.5,18000,25.48
64,126.5,18165,25.43
65,128.5,18330,25.13
66,130.5,18495,24.78
67,132.5,18660,24.78
68,134.5,18824,24.3
69,136.5,18989,23.87
70,138.5,19154,23.87
71,140.5,19319,24.57
72,142.5,19483,26.13
73,144.5,19648,25.17
74,146.5,19813,25.96
75,148.5,19977,24.91
76,150.5,20142,25.48
77,152.5,20307,25.65
78,154.5,20471,26
79,156.5,20636,25.61
80,158.5,20801,26.09
81,160.5,20965,26.04
82,162.5,21130,26.17
83,164.5,21294,25.3
84,166.5,21459,24.65
85,168.5,21624,25.91
86,170.5,21789,26.17
87,172.5,21953,26
88,174.5,22118,26.22
89,176.5,22283,26.22
90,178.5,22448,25.52
91,180.5,22613,26.13
92,182.5,22777,25.48
93,184.5,22942,26.26
94,186.5,23107,26.48
95,188.5,23271,26.87
96,190.5,23436,27
97,192.5,23601,27.78
98,194.5,23765,26.26
99,196.5,23930,26.91
100,198.5,24095,26.87
101,200.5,24259,26.7
102,202.5,24424,28.09
103,204.5,24589,26.74
104,206.5,24753,26.78
105,208.5,24918,26.3
106,210.5,25083,26.3
107,212.5,25248,26.48
108,214.5,25412,26.3
109,216.5,25577,26.43
110,218.5,25742,25.83
111,220.5,25899,26.04
112,222.5,26056,26.26
113,224.5,26213,26.13
114,226.5,26370,25.96
115,228.5,26527,25.78
116,230.5,26684,25.96
117,232.5,26841,25.65
118,234.5,26998,25.91
119,236.5,27155,24.57
120,238.5,27311,25.04
121,240.5,27468,23.65
122,242.5,27625,25.13
123,244.5,27782,24.87
124,246.5,27939,24.57
125,248.5,28096,25.65
126,250.5,28240,23.78
127,252.5,28384,25.7
128,254.5,28528,26.04
129,256.5,28672,26.17
130,258.5,28816,25.48
131,260.5,28960,25.78
132,262.5,29104,25.57
133,264.5,29248,25.91
134,266.5,29392,26.26
135,268.5,29535,25.61
136,270.5,29734,24.48
137,272.5,29933,25.48
138,274.5,30133,23.83
139,276.5,30332,24.83
140,278.5,30531,23.61
141,280.5,30731,22.65
142,282.5,30930,22.26
143,284.5,31129,21.13
144,286.5,31329,23.57
145,288.5,31528,22.22
146,290.5,31727,22.52
147,292.5,31927,21.78
148,294.5,32126,23.09
149,296.5,32326,23.57
150,298.5,32525,22.48
151,300.5,32725,23.22
152,302.5,32925,22.7
153,304.5,33124,25.09
154,306.5,33324,24.65
155,308.5,33523,24.22
156,310.5,33723,22.87
157,312.5,33923,24.26
158,314.5,34122,23.83
159,316.5,34322,23.43
160,318.5,34521,24.43
161,320.5,34721,24.39
162,322.5,34921,25
163,324.5,35120,25.26
164,326.5,35320,25.48
165,328.5,35520,25.39
166,330.5,35719,25.87
167,332.5,35919,26.04
168,334.5,36118,26.65
169,336.5,36318,26.17
170,338.5,36518,25.7
171,340.5,36717,25.26
172,342.5,36917,24.96
173,344.5,37117,24.78
174,346.5,37316,24.57
175,348.5,37516,25.74
176,350.5,37715,24.91
177,352.5,37915,25.57
178,354.5,38048,26.04
179,356.5,38182,26.09
