,Depth,Age,Temperature
1,29,2230,25.61
2,33,2470,26.18
3,39,2830,25.53
4,43,3070,26.07
5,55,3800,26.35
6,59,4040,25.79
7,63,4280,26.46
8,67,4520,26.91
9,71,4760,25.87
10,75,5000,25.56
11,79,5240,25.73
12,83,5480,26.93
13,87,5720,26.10
14,91,5960,25.99
15,95,6200,25.44
16,99,6440,26.64
17,107,6920,25.01
18,111,7110,25.87
19,115,7300,25.53
20,119,7490,25.64
21,121,7580,26.01
22,125,7770,25.53
23,127,7870,25.38
24,129,7960,25.58
25,133,8150,24.61
26,137,8340,25.50
27,141,8530,25.87
28,143,8620,25.96
29,145,8720,25.05
30,147,8810,25.38
31,149,8910,26.04
32,153,9100,25.99
33,157,9290,26.29
34,159,9380,25.70
35,161,9480,24.54
36,163,9570,25.58
37,165,9670,25.58
38,169,9860,26.37
39,171,9950,26.32
40,175,10140,25.84
41,179,10300,25.67
42,183,10460,25.76
43,185,10540,24.77
44,187,10620,26.04
45,191,10790,26.51
46,195,10950,24.86
47,197,11030,25.61
48,199,11110,25.56
49,205,11350,24.95
50,207,11430,25.05
51,209,11510,25.58
52,213,11680,25.58
53,217,11840,25.56
54,219,11920,25.23
55,221,12000,24.70
56,223,12080,24.67
57,225,12160,23.54
58,227,12240,24.73
59,229,12320,23.88
60,231,12400,24.95
61,233,12480,24.86
62,235,12560,24.15
63,237,12640,23.10
64,239,12730,23.67
65,241,12810,23.43
66,243,12890,23.14
67,245,12970,24.77
68,247,13050,24.80
69,249,13130,24.77
70,251,13210,24.25
71,253,13550,24.18
72,255,13880,24.28
73,257,14220,25.26
74,259,14550,24.35
75,261,14890,23.46
76,263,15220,23.21
77,265,15560,23.54
78,267,15690,24.18
79,269,15810,23.50
80,271,15940,22.27
81,273,16070,23.18
82,275,16200,23.07
83,277,16320,22.70
84,279,16450,23.50
85,281,16580,22.66
86,283,16710,22.47
87,285,16830,23.95
88,287,16960,23.03
89,289,17090,23.07
90,291,17210,22.54
91,293,17340,22.03
92,295,17470,22.07
93,297,17600,21.66
94,299,17720,21.83
95,301,17850,22.73
96,303,18030,21.91
97,305,18210,22.85
98,307,18390,23.03
99,309,18570,21.95
100,311,18750,22.43
101,313,18930,21.28
102,315,19110,21.62
103,317,19290,22.66
104,319,19470,23.07
105,321,19650,22.03
106,323,19830,22.47
107,325,20010,21.45
108,327,20190,22.70
109,329,20370,21.20
110,331,20550,21.62
111,333,20730,21.54
