,Depth,Age,Temperature
1,412.5,8962,18.30
2,423.5,9015,17.94
3,434.5,9290.9,18.31
4,466.5,10132.4,18.46
5,479.5,10458.8,18.81
6,490.5,10626.2,18.46
7,502.5,10797.1,18.50
8,513.5,10965.8,18.26
9,519.5,11053.7,18.09
10,524.5,11129.1,18.38
11,535.5,11293,18.01
12,541.5,11380.7,17.29
13,571.5,11830.9,16.60
14,580.5,11995.1,14.99
15,592.5,12289.2,16.15
16,603.5,12584,13.87
17,615.5,12852.6,17.05
18,623.5,12929.3,15.95
19,635.5,13041.4,17.17
20,656.5,13241.1,17.42
21,669,13420.9,16.78
22,676.5,13572.7,15.98
23,688.5,13838.2,15.17
24,698.5,14066.3,16.73
25,707.5,14260.5,17.65
26,716.5,14447.2,17.07
27,728.5,14653.5,18.28
28,737.5,14805.2,14.48
29,791.5,15102,17.15
30,756.5,15116.9,15.20
31,764.5,15244.2,18.06
32,781.5,15542,16.20
33,827.5,15834.2,14.94
34,837.5,16040.2,16.69
35,845.5,16186,12.14
36,855.5,16376,16.33
37,867.5,16600.4,14.95
38,876.5,16785.2,14.37
39,885.5,16987.4,13.92
40,895.5,17219.6,11.45
41,902.5,17380,12.63
42,916.5,17701,12.37
43,920.5,17791.8,12.35
44,931.5,17999.1,10.39
45,941.5,18178.1,12.04
46,948.5,18381.4,15.43
47,955.5,18602.4,15.38
48,961.5,18788.7,14.58
49,967.5,18969.9,14.67
