"","time","NH","NM","Tropical","SM","SH","AN","AS"
"121",12100,-3.66666666666667,-2.41818181818182,-1.13223132451163,-1.05882352941176,-2,-2.64179104477612,-1.33333333333333
"122",12200,-3.41666666666667,-2.48076923076923,-1.12464817952381,-0.764705882352941,-2.42857142857143,-2.65625,-1.25
"123",12300,-3.07692307692308,-2.35185185185185,-1.20043129866667,-1.10526315789474,-2.42857142857143,-2.49253731343284,-1.46153846153846
"124",12400,-4.36363636363636,-2.35849056603774,-1.27747798144186,-1.0625,-2.57142857142857,-2.703125,-1.52173913043478
"125",12500,-4.08333333333333,-2.34615384615385,-1.29464909769048,-1.125,-2.57142857142857,-2.671875,-1.56521739130435
"126",12600,-3.38461538461538,-2.15686274509804,-1.12663283832609,-1.05263157894737,-2.57142857142857,-2.40625,-1.46153846153846
"127",12700,-2.84615384615385,-2.13725490196078,-1.08978174,-1.0952380952381,-2.71428571428571,-2.28125,-1.5
"128",12800,-3.08333333333333,-2.125,-1.11619844309091,-1.29166666666667,-2.83333333333333,-2.29411764705882,-1.6
"129",12900,-3.54545454545455,-1.82,-1.30374654936364,-1.1304347826087,-3,-2.13114754098361,-1.51724137931034
"130",13000,-3.45454545454545,-2.06666666666667,-1.4140412367,-1.22727272727273,-2.66666666666667,-2.33928571428571,-1.53571428571429
"131",13100,-3.18181818181818,-1.81818181818182,-1.31572886561905,-1.33333333333333,-2.66666666666667,-2.09090909090909,-1.62962962962963
"132",13200,-2.72727272727273,-1.90909090909091,-1.42305423474419,-1.38095238095238,-2.66666666666667,-2.07272727272727,-1.66666666666667
"133",13300,-2.25,-1.8125,-1.44498706030952,-1.29166666666667,-2.5,-1.9,-1.53333333333333
"134",13400,-3.18181818181818,-2.19512195121951,-1.55352062382927,-1.33333333333333,-2.66666666666667,-2.40384615384615,-1.6
"135",13500,-2.72727272727273,-1.76595744680851,-1.45630705414286,-1.29166666666667,-2.33333333333333,-1.94827586206897,-1.5
"136",13600,-2.81818181818182,-1.55555555555556,-1.53360134592683,-1.33333333333333,-2.16666666666667,-1.80357142857143,-1.51851851851852
"137",13700,-2.36363636363636,-1.72340425531915,-1.37976615168182,-1.39130434782609,-2.33333333333333,-1.8448275862069,-1.58620689655172
"138",13800,-3.3,-1.66666666666667,-1.50031236225581,-1.47826086956522,-2.66666666666667,-1.94827586206897,-1.72413793103448
"139",13900,-2.63636363636364,-1.83720930232558,-1.47145806943902,-1.5,-2.66666666666667,-2,-1.75
"140",14000,-2.44444444444444,-1.73170731707317,-1.56184271555,-1.47826086956522,-3.2,-1.86,-1.78571428571429
"141",14100,-2,-1.82051282051282,-1.48929193686842,-1.66666666666667,-3.2,-1.85714285714286,-1.96153846153846
"142",14200,-1.9,-1.75,-1.45450633473171,-1.52173913043478,-3,-1.78,-1.78571428571429
"143",14300,-1.77777777777778,-2.1025641025641,-1.641910646175,-1.52380952380952,-2.66666666666667,-2.04166666666667,-1.77777777777778
"144",14400,-2.3,-2.39473684210526,-1.55158353418605,-1.63636363636364,-2.66666666666667,-2.375,-1.85714285714286
"145",14500,-3.8,-2.33333333333333,-1.43249496027083,-1.54166666666667,-3.16666666666667,-2.61538461538462,-1.86666666666667
"146",14600,-3.9,-2.61363636363636,-1.5955872048,-1.8,-3,-2.85185185185185,-2.07692307692308
"147",14700,-4.1,-2.62222222222222,-1.66380775751111,-1.66666666666667,-3.33333333333333,-2.89090909090909,-2.03703703703704
"148",14800,-4.7,-2.56818181818182,-1.68447861485417,-1.68181818181818,-3,-2.96296296296296,-1.92592592592593
"149",14900,-4.6,-2.81395348837209,-1.63983249137255,-1.8695652173913,-3,-3.15094339622642,-2.07142857142857
"150",15000,-4.2,-2.91111111111111,-1.69714119631915,-1.77272727272727,-3.4,-3.14545454545455,-2.07407407407407
"151",15100,-4.4,-3.2093023255814,-1.70143541316667,-1.70833333333333,-3.8,-3.43396226415094,-2.06896551724138
"152",15200,-4.6,-2.93617021276596,-1.66626469821739,-1.66666666666667,-3.6,-3.2280701754386,-2
"153",15300,-4.5,-3.22727272727273,-1.7521189426087,-1.66666666666667,-3.8,-3.46296296296296,-2.03448275862069
"154",15400,-4.55555555555556,-3.23809523809524,-1.81077723130435,-1.56,-4,-3.47058823529412,-1.96666666666667
"155",15500,-5,-3.4,-1.73152077708511,-1.8695652173913,-4,-3.69387755102041,-2.25
"156",15600,-4.55555555555556,-3.44186046511628,-1.6258257375,-1.78260869565217,-4,-3.63461538461538,-2.17857142857143
"157",15700,-4.1,-3.55813953488372,-1.65309784225,-2,-4.2,-3.66037735849057,-2.39285714285714
"158",15800,-4.2,-3.55813953488372,-1.63173939473585,-2.14285714285714,-4,-3.67924528301887,-2.5
"159",15900,-4.4,-3.63414634146341,-1.65638902196226,-2.28571428571429,-4.4,-3.7843137254902,-2.69230769230769
"160",16000,-3.9,-3.30232558139535,-1.70286403958824,-2.19047619047619,-4.8,-3.41509433962264,-2.69230769230769
"161",16100,-4.55555555555556,-3.45238095238095,-1.73384821323077,-2.47619047619048,-5,-3.64705882352941,-2.96153846153846
"162",16200,-3.9,-3.25,-1.63783006736538,-2.40909090909091,-5,-3.37037037037037,-2.88888888888889
"163",16300,-4.1,-3.33333333333333,-1.59122514921154,-2.61904761904762,-5.2,-3.48076923076923,-3.11538461538462
"164",16400,-4.7,-3.29545454545455,-1.73498448594231,-2.5,-5.6,-3.55555555555556,-3.12
"165",16500,-4.77777777777778,-3.25,-1.95457670390566,-2.73684210526316,-5.6,-3.50943396226415,-3.33333333333333
"166",16600,-4.4,-3.04347826086957,-2.00419679745283,-2.52380952380952,-5.8,-3.28571428571429,-3.15384615384615
"167",16700,-5.66666666666667,-3.10869565217391,-2.01047218228302,-2.54545454545455,-6.2,-3.52727272727273,-3.22222222222222
"168",16800,-4.7,-3.22222222222222,-2.08225933872727,-2.38095238095238,-6.2,-3.49090909090909,-3.11538461538462
"169",16900,-4.4,-3.24444444444444,-2.02931895005455,-2.6,-6.2,-3.45454545454545,-3.32
"170",17000,-4.8,-3.29545454545455,-2.0284168407963,-2.78947368421053,-6.2,-3.57407407407407,-3.5
