"","time","NH","NM","Tropical","SM","SH","AN","AS","land","sea"
"1",100,NA,NA,NA,NA,NA,NA,NA,-0.0712905214747474,-0.202917905931818
"2",200,NA,NA,NA,NA,NA,NA,NA,0.0805349401165049,-0.0745105352280702
"3",300,NA,NA,NA,NA,NA,NA,NA,0.0859291752056075,-0.0216440603709677
"4",400,NA,NA,NA,NA,NA,NA,NA,0.0219831087433628,0.00164515260606057
"5",500,NA,NA,NA,NA,NA,NA,NA,-0.0233689767068966,0.0915860141267606
"6",600,NA,NA,NA,NA,NA,NA,NA,-0.0656586473846153,-0.0104186054050633
"7",700,NA,NA,NA,NA,NA,NA,NA,-0.0686838968403362,0.0081703437619048
"8",800,NA,NA,NA,NA,NA,NA,NA,-0.0248352477666666,-0.0604886143444445
"9",900,NA,NA,NA,NA,NA,NA,NA,-0.0314623819672131,-0.030220627
"10",1000,NA,NA,NA,NA,NA,NA,NA,0.0396173277868852,-0.119758091908163
"11",1100,NA,NA,NA,NA,NA,NA,NA,0.0786796317459018,-0.072288996009804
"12",1200,NA,NA,NA,NA,NA,NA,NA,0.121293011943089,-0.00628585087735851
"13",1300,NA,NA,NA,NA,NA,NA,NA,0.0618692956532258,-0.0323879689816514
"14",1400,NA,NA,NA,NA,NA,NA,NA,-0.02655553416,-0.0580399756330275
"15",1500,NA,NA,NA,NA,NA,NA,NA,-0.00811363519199997,-0.0629508767272728
"16",1600,NA,NA,NA,NA,NA,NA,NA,-0.016092480976,-0.0382828631351351
"17",1700,NA,NA,NA,NA,NA,NA,NA,-0.023296590264,-0.116976953265487
"18",1800,NA,NA,NA,NA,NA,NA,NA,0.00814985060799997,-0.0623249284561403
"19",1900,NA,NA,NA,NA,NA,NA,NA,0.046153821744,-0.136989810637931
"20",2000,NA,NA,NA,NA,NA,NA,NA,0.088058600144,-0.0713836543362069
"21",2100,NA,NA,NA,NA,NA,NA,NA,0.157933470656,-0.0931052240862069
"22",2200,NA,NA,NA,NA,NA,NA,NA,0.133375822288,-0.0416012311111112
"23",2300,NA,NA,NA,NA,NA,NA,NA,0.149014189007874,-0.0399834961008403
"24",2400,NA,NA,NA,NA,NA,NA,NA,0.189821448661417,0.00496574415702478
"25",2500,NA,NA,NA,NA,NA,NA,NA,0.175310019244095,-0.0632603587107438
"26",2600,NA,NA,NA,NA,NA,NA,NA,0.109297167645669,-0.0811858064590164
"27",2700,NA,NA,NA,NA,NA,NA,NA,0.136097743724409,-0.128419266631148
"28",2800,NA,NA,NA,NA,NA,NA,NA,0.175617131519685,-0.120096245885246
"29",2900,NA,NA,NA,NA,NA,NA,NA,0.145510315133858,-0.0848902676147541
"30",3000,NA,NA,NA,NA,NA,NA,NA,0.161877328543307,-0.0693488507868852
"31",3100,NA,NA,NA,NA,NA,NA,NA,0.23106999988189,-0.0746641991147541
"32",3200,NA,NA,NA,NA,NA,NA,NA,0.202485851055118,-0.0577144900406504
"33",3300,NA,NA,NA,NA,NA,NA,NA,0.159642497275591,-0.0858529209756097
"34",3400,NA,NA,NA,NA,NA,NA,NA,0.180406485433071,-0.0416037990403225
"35",3500,NA,NA,NA,NA,NA,NA,NA,0.177946500629921,-0.0351465857903226
"36",3600,NA,NA,NA,NA,NA,NA,NA,0.255993287724409,0.0470966187822581
"37",3700,NA,NA,NA,NA,NA,NA,NA,0.282645577251969,-0.00558459207258067
"38",3800,NA,NA,NA,NA,NA,NA,NA,0.255306133283465,-0.0153952751612903
"39",3900,NA,NA,NA,NA,NA,NA,NA,0.268455821007874,-0.00785016721774197
"40",4000,NA,NA,NA,NA,NA,NA,NA,0.277370737677165,0.0701881783951613
"41",4100,NA,NA,NA,NA,NA,NA,NA,0.290102859,0.0262494072016129
"42",4200,NA,NA,NA,NA,NA,NA,NA,0.304844362228346,-0.0401803604919355
"43",4300,NA,NA,NA,NA,NA,NA,NA,0.327614915779528,-0.044769918264
"44",4400,NA,NA,NA,NA,NA,NA,NA,0.348407120149606,-0.0416146811111111
"45",4500,NA,NA,NA,NA,NA,NA,NA,0.366210039433071,-0.0191914674523809
"46",4600,NA,NA,NA,NA,NA,NA,NA,0.368242696401575,0.0140243331181102
"47",4700,NA,NA,NA,NA,NA,NA,NA,0.40113442203937,-0.024107957472441
"48",4800,NA,NA,NA,NA,NA,NA,NA,0.471582938440945,-0.0593037987401575
"49",4900,NA,NA,NA,NA,NA,NA,NA,0.50465904196063,-0.0297176574409449
"50",5000,NA,NA,NA,NA,NA,NA,NA,0.420701875472441,0.0016691556299213
"51",5100,NA,NA,NA,NA,NA,NA,NA,0.429602452496063,0.0608435929291339
"52",5200,NA,NA,NA,NA,NA,NA,NA,0.524502145377953,0.027032507968504
"53",5300,NA,NA,NA,NA,NA,NA,NA,0.491231501685039,-0.00768510365354329
"54",5400,NA,NA,NA,NA,NA,NA,NA,0.464459246614173,0.0178223576377952
"55",5500,NA,NA,NA,NA,NA,NA,NA,0.527400656102362,0.028147670515625
"56",5600,NA,NA,NA,NA,NA,NA,NA,0.567355700330708,0.0779788718671876
"57",5700,NA,NA,NA,NA,NA,NA,NA,0.596198285244094,0.0441075493515625
"58",5800,NA,NA,NA,NA,NA,NA,NA,0.554035930251968,0.0972363360465116
"59",5900,NA,NA,NA,NA,NA,NA,NA,0.495326454210938,0.0868537505348837
"60",6000,NA,NA,NA,NA,NA,NA,NA,0.619930879,0.0145015773410853
"61",6100,NA,NA,NA,NA,NA,NA,NA,0.629076123203126,0.039512452723077
"62",6200,NA,NA,NA,NA,NA,NA,NA,0.563972256875,0.0729952290000001
"63",6300,NA,NA,NA,NA,NA,NA,NA,0.655894382164063,0.139611362946154
"64",6400,NA,NA,NA,NA,NA,NA,NA,0.6826109484375,0.218915001707692
"65",6500,NA,NA,NA,NA,NA,NA,NA,0.689893566023437,0.125124527353846
