time,ne_labrador,se_usa,midwest,rocky_mt,w_usa,c_canada,alaska_yukon,greenland,mediterranean,scandinavia,uk,c_north_europe,iceland,siberia,e_china_japan,tibet,se_asia,australia,new_zealand,n_indian_ocean,e_africa,s_africa,w_africa,c_atlantic,s_atlantic,e_pacific,chile,antarctica,russian_far_east,carribean,se_brazil
6900,0.462097244,0.414188784,0.544231774,0.966489964,0.285203767,0.450038199,0.371978709,1.014252504,0.732555568,0.364855533,0.342600799,1.686311865,0.091262691,-0.044907336,0.808846179,0.767600975,0.186119359,0.613877824,-0.034215875,0.154131866,0.284330732,0.54740795,0.412110853,0.016722913,-0.405488569,-0.200460249,0.250896763,0.26678654,-0.310782938,0.531541148,0.57463739
7000,0.29807861,0.42428539,0.566707037,0.908788369,0.437664036,0.318216829,0.330343784,0.88446345,0.59871415,0.393933809,0.11625655,1.910667856,-0.075690889,-0.049829106,0.862505752,0.366699273,0.187832607,0.59216463,-0.071330288,0.292660486,0.203973972,0.717205484,0.304077812,-0.001688591,-0.448635768,-0.135817098,0.404638369,0.322703727,-0.361396458,0.588665198,0.523390934
7100,0.29882123,0.532382564,0.554029399,0.86607654,0.419972596,0.167530349,0.258461911,1.125903267,0.602499448,0.474386808,-0.240614762,1.790297133,0.283238886,-0.06855239,0.77542222,0.381295631,0.127883874,0.573246119,-0.125104142,0.272436916,0.065711369,0.537278256,0.431586618,-0.019241004,-0.718925196,-0.315379667,0.396594737,0.183988152,-0.43914248,0.600729281,0.654649845
7200,0.33821188,0.568473739,0.542582224,0.832864991,0.425630226,0.052974806,0.291509654,1.069381988,0.555288769,0.519055792,-0.700364029,1.627884159,0.024240343,0.013024476,0.844628543,0.24858097,0.217530286,0.581362376,-0.102275604,0.269799976,-0.006227907,0.507228627,0.548388082,0.014216278,-0.494115383,-0.224921574,0.396155149,-0.118685288,-0.486233889,0.579898536,0.522044889
7300,0.275627524,0.507179587,0.55627162,0.668510081,0.733691821,0.071836372,0.339748008,1.179008914,0.601843507,0.4402341,-0.61329452,1.511968433,0.25095685,0.074197935,0.862977667,0.093626847,0.146944313,0.607420363,-0.09210843,0.18770626,-0.015427443,0.724033514,0.418397533,0.007814801,-0.831852235,-0.185070341,0.320459733,0.072305827,-0.330953366,0.558926033,0.548359863
7400,0.308073572,0.426512002,0.596134848,0.681997745,0.364559303,0.07107745,0.320949721,1.078490936,0.556437737,0.324129083,-0.850897592,1.478246456,0.248133184,0.079809883,0.743687405,0.078611689,0.13185413,0.61027716,-0.09073955,0.151801933,0.079644537,0.813982114,0.284085723,-0.077859679,-0.610911672,-0.173157977,0.190936976,-0.002713903,-0.254972946,0.481507847,0.626025413
7500,0.225416393,0.364663497,0.56300008,0.670841824,0.445827269,0.108138325,0.20420394,1.046725482,0.567165696,0.389594896,-0.418086071,1.504384575,0.231777606,0.119490828,0.805463834,0.304394448,0.178938509,0.538582672,-0.105563731,0.170612434,0.166676983,0.76502366,0.07049474,-0.054915751,-0.869612058,0.015405344,0.186663883,-0.413538287,-0.179090069,0.333033038,0.385186635
7600,0.051335345,0.35131087,0.528077245,0.670541727,0.796950331,0.026745509,0.227805239,1.268134861,0.606544675,0.261491342,-0.440432721,1.315106818,0.419359884,0.11135503,0.894993158,0.367560724,0.185048192,0.432358687,-0.117361567,0.20904033,0.064248558,0.856042983,0.099563087,-0.091287237,-0.711408733,-0.241016818,0.179386031,0.145731166,-0.197083014,0.221551351,0.805039595
7700,0.406702866,0.333710526,0.518166944,0.683507656,0.403131875,-0.130406503,0.149077833,1.200266111,0.630575441,0.237935326,-0.122423438,1.228010223,0.365404419,-0.081711295,0.877654236,0.907598621,0.155044971,0.369209508,-0.157447395,0.264373402,0.09393544,0.710887213,0.140370359,-0.035722963,-0.476034029,-0.338962167,0.185788216,0.201689435,-0.107314282,0.428699921,0.700543855
7800,0.245110302,0.227809302,0.521598868,0.650244742,0.215079022,-0.109272751,-0.069961453,1.214600032,0.710760524,0.148194334,0.2709963,1.241951434,0.249250379,-0.016761997,1.065940527,0.977623438,0.180928745,0.348679115,-0.087304867,0.327616948,0.158506219,0.826372226,0.070119691,0.008492362,-0.98017108,-0.314272838,0.122629767,-0.310532908,-0.128982586,0.614285104,0.216347333
7900,0.31353119,0.209317423,0.450942982,0.475056706,0.327541916,-0.191855667,-0.233259251,1.031289482,0.891347594,0.271108207,0.318177908,1.262830438,0.147397054,0.030189433,1.149042353,0.940071342,0.323792598,0.3314618,0.017662571,0.325402201,0.21021854,0.763664405,0.108243918,0.019361488,-0.761667903,-0.247754259,0.203803033,0.196959248,-0.163947331,0.619665101,0.646731758
8000,0.326394116,0.427292499,0.454110064,0.2346463,0.000833707,-0.15502852,-0.109146846,1.049498715,1.076761131,0.06387062,0.821837515,1.148250094,0.327457639,0.038335477,1.117083535,0.484297593,0.365944434,0.362425913,-0.068687175,0.220327039,0.174904094,0.739412005,0.248440481,-0.024599582,-0.243605218,-0.173034802,0.042606242,-0.239584075,-0.336300047,0.520301946,0.581215633
8100,0.541089767,0.324914638,0.477286981,0.031439029,0.14372648,-0.319222357,0.050075955,0.592122265,0.876708965,0.098453626,0.79320556,1.236785065,0.324793232,0.043141245,0.997063978,0.548874703,0.253114969,0.378431852,-0.018878693,0.116212952,0.141983266,0.449988812,0.00013666,0.018051245,-0.121800848,-0.126740489,0.106775437,-0.135234501,-0.411733854,0.448521396,0.284614157
8200,0.508605429,0.120591754,0.525742947,-0.179941921,-0.146050098,-0.564446414,0.00827071,-0.037908694,0.637166649,-0.113021751,1.209176052,1.172028596,-0.089698478,0.117085119,0.944857948,0.053553546,0.231231491,0.371521317,0.06588055,0.167473579,0.144175438,0.458509841,-0.059253237,0.071745536,0.035650209,-0.047626458,0.296948802,-0.856641804,-0.48924255,0.423688132,0.390306216
8300,0.099928132,0.132579235,0.46203231,0.059918801,-0.330352571,-0.306074809,-0.062458674,0.462389658,0.570307235,-0.098147106,0.979343357,1.011559894,0.276221215,0.166926353,0.896382592,0.322091359,0.160479429,0.316414212,0.049252422,0.282094213,0.065798381,0.561507828,0.256613647,0.102043238,-0.349498218,0.029221353,0.305039341,-0.149436027,-0.10797864,0.413774655,-0.228309461
8400,0.317924855,0.058984409,0.393402924,0.362983261,-0.438766559,-0.30828012,-0.107710156,0.446674871,0.561736319,0.027507033,0.702241457,0.872902397,0.512205342,0.154550023,0.678731426,0.192818692,0.142583772,0.216602316,0.097605567,0.236397054,0.06223923,0.627386062,0.265593294,0.145155312,-0.391671275,0.022089572,0.252921029,-0.354937922,0.051497912,0.400891473,-0.32435157
8500,0.734697142,-0.227895549,0.339723809,0.514172321,-0.476267395,-0.128441433,-0.108914028,0.680370559,0.591547961,-0.065134329,0.906778359,0.741130369,0.461187225,0.188653222,0.567762706,0.347808784,0.139824372,0.129792075,0.187534732,0.416447233,0.127333183,0.551107996,0.081846552,0.167217803,0.029141152,0.005496099,0.219511616,0.141482023,0.112614206,0.400747649,-0.24620249
8600,0.396933195,-0.231908316,0.305674349,0.51138378,-0.186472589,-0.14063163,-0.162999464,0.522168435,0.702058266,-0.00661367,1.17610268,0.755903549,0.388517187,0.221575129,0.472726374,-0.10023078,0.09042506,0.091068515,0.231755941,0.340870527,0.191784709,0.58452945,0.081862006,0.128099062,-0.163599391,-0.054332541,0.328906023,0.038767309,-0.042674253,0.377460647,-0.233827444
8700,0.222930153,-0.113418578,0.297480173,0.278605835,0.068348976,0.108276898,-0.115518906,0.708996088,0.904488155,0.078874892,1.133689781,0.697109701,0.340337034,0.192916833,0.320946678,-0.004029413,0.09785375,0.075076289,0.200843723,0.149283181,0.250471651,0.47763933,-0.010492091,0.086867589,-1.094783521,-0.005910343,0.304426255,0.272900401,-0.124062526,0.351702852,-0.260081591
8800,-0.188012733,0.174445749,0.301010816,0.154342207,0.132988232,0.233939965,-0.038571053,0.656132828,0.801604774,0.175532823,0.972546237,0.65164666,0.043989418,0.218657184,0.224240486,0.017051761,0.070376607,0.075591381,0.140189037,0.099006281,0.219884213,0.455285709,-0.124545255,0.05767122,-0.402970933,0.059100273,0.19724111,0.249180486,-0.166520228,0.31268299,-0.234060192
8900,0.093984144,0.261352992,0.198190367,0.140669931,-0.12967975,0.345151319,-0.000669586,1.036527614,0.470137784,-0.0481592,0.304754403,0.614016193,0.125371271,0.269380846,0.232553183,-0.250881968,0.024833023,0.053570374,0.152155249,0.239124567,0.238309013,0.379721118,0.103413349,0.044969514,-0.110290676,0.126498151,0.187470738,0.328395011,-0.281895623,0.261744911,-0.141506278
9000,-0.059104989,0.210218118,0.170451816,0.129203211,-0.409933489,0.152583191,-0.005207525,0.566520067,0.46429832,0.091788298,-0.149103298,0.447563058,0.061376183,0.202376328,0.249330667,-0.542198128,0.173920342,0.064766887,0.294052887,-0.012204213,0.171454657,0.251376835,0.168616092,0.039042846,0.008127958,0.203564106,0.176194616,-0.341038912,-0.300255788,0.284961907,-0.07215398
9100,-0.415126,-0.012922894,0.129282197,0.082885863,-0.289237579,0.013785716,-0.00633281,0.638642419,0.493552083,0.273889181,-0.134853025,0.524113903,0.360420805,0.078076557,0.538169271,-0.553434497,0.150331736,0.053438255,0.249727983,0.097965717,0.245109201,0.417465762,0.067823681,0.043067589,0.475182344,0.195951133,0.253427883,0.266932509,-0.323594524,0.294289441,-0.090708232
9200,-0.064784947,-0.145713089,0.134488102,0.125149538,-0.063156591,-0.019501676,0.069880362,0.387297941,0.474441828,0.362827723,0.131560148,0.600246347,0.230281208,-0.016704582,0.387987607,-0.077039976,-0.018801883,0.077669726,0.208164287,0.196001016,0.308079685,0.49551248,0.162849473,0.018124779,0.600341041,0.247941582,0.166347581,0.193208615,-0.214378282,0.096634561,-0.110148063
9300,0.218822167,-0.118806473,0.156481787,0.163026523,0.225794861,-0.012832114,0.051204487,0.44779825,0.263046853,0.363382069,0.499408069,0.44839725,0.155271861,-0.024675125,0.362649106,0.083835739,-0.067510038,0.271004834,0.19404704,0.192940261,0.262255029,0.292782155,0.14381462,0.017908995,-0.32351991,0.194331346,0.190002482,0.776845203,-0.100035154,-0.065422853,-0.129587893
9400,0.276124563,0.049670544,0.140686908,0.169105103,0.429765063,0.007385031,0.129419584,0.710998611,-0.013722411,0.311831695,0.889434671,0.388098561,0.23033058,0.053585717,0.568999228,0.52705487,-0.11556825,0.275494353,0.24146396,0.277430352,0.188353676,0.519669561,0.058011656,0.046899315,-0.468887902,0.200196429,0.263952257,1.016684567,-0.098354421,-0.01323026,0.003224334
9500,0.157529796,0.067288886,0.117126743,0.171676223,0.479349846,-0.047652971,0.200816998,0.696096304,-0.117238388,0.1167904,0.998784454,0.249331071,0.136770538,0.0836158,0.5347541,0.616528363,0.082885009,0.196892178,0.213146313,-0.02376997,0.193765145,0.723731324,-0.194377482,0.018696166,0.153108846,0.17878072,0.280262465,-0.39087948,0.129590579,0.044753255,0.13757446
9600,0.240760034,-0.090766155,0.116967904,0.054587241,-0.016034086,-0.249209932,-0.155929291,0.719341649,0.081342687,0.26382971,1.431078844,0.22507086,-0.031676176,0.046613744,0.356664837,0.010423597,0.224671566,0.169068841,0.155574689,0.049802778,0.238723481,0.621946844,-0.380827149,-0.017974739,0.132917494,0.003461022,0.257719434,0.440019992,0.11518603,0.132046964,0.160339874
9700,0.234032515,-0.041944598,0.129204309,-0.01527979,0.139187248,0.433652644,-0.170402188,0.766573094,0.069837313,0.318485944,0.722017321,0.010051274,0.160979968,0.009111947,0.274523391,0.038498589,0.209430329,0.068222529,0.140882338,-0.007455953,0.24006052,0.119094907,-0.182979078,-0.068271249,-0.390834028,-0.001746881,0.153885971,-0.484749966,-0.164240687,0.207379929,0.15520911
9800,0.242422609,-0.007438945,0.090854958,0.006187436,0.328694046,0.939606574,-0.250174309,0.512389083,0.16542331,0.271667963,0.944435008,-0.216581872,-0.098485036,0.004064221,0.070677272,0.038020579,0.095833036,-0.02593765,0.161470374,0.045431124,0.214639957,0.205009027,0.058990483,-0.09095574,-0.109026624,0.050082004,0.073474764,-0.472874508,-0.251557962,0.310841304,0.019967053
9900,0.08908873,0.072220657,0.031205805,0.044603564,0.238043193,0.869152232,-0.162843916,0.423631172,0.145735356,0.355804037,0.671666967,-0.544924452,0.215391903,0.052832328,0.094900112,0.20117793,0.241755391,-0.122690008,0.058038833,-0.113981421,0.111448079,-0.023579568,0.107849225,-0.095455946,-0.080756863,0.178856329,0.209712675,0.117661052,-0.392538406,0.309025932,0.047823096
10000,-0.191641647,-0.006840275,-0.106047819,0.083019692,0.205231589,0.510440809,-0.178806381,0.25677514,0.43526921,0.418516161,1.424532033,-0.797942217,-0.12445119,0.01975582,0.017922194,0.190794218,0.189887061,-0.132985918,0.001530616,-0.001233288,0.05383501,-0.013777093,0.242398342,-0.149377137,-0.164382575,0.17400733,-0.035434173,-0.33662,0.132326458,0.226514959,0.052302943
10100,-0.1157423,-0.083355288,-0.137534648,0.121936047,-0.196546255,0.391234193,-0.10466092,0.517410868,0.512674042,0.453890292,0.364961289,-1.202487678,0.273222325,-0.152493382,-0.07150942,0.239070681,0.19822552,-0.061064882,-0.05218421,-0.106290776,0.070477479,-0.135082652,0.168412978,-0.16915112,-0.288293436,0.119243457,0.109594327,0.065354436,0.182345025,-0.069361372,0.027031264
10200,-0.134629127,-0.162291853,-0.142967879,0.167188337,-0.067602964,0.30844921,-0.265572109,0.614413747,-0.347184395,0.349865023,-0.352292876,-1.452367734,-0.087304275,-0.04243817,-0.097283152,0.421033732,0.026896153,-0.081391948,-0.00294555,0.184589781,0.069096285,-0.013884177,0.131706641,-0.155917771,-0.073720017,0.116414188,0.125397216,-0.182487628,0.078667323,-0.189449488,0.001053998
10300,0.09190474,-0.160284066,-0.043121831,0.196641462,0.106855348,0.520955986,0.0125398,0.62652085,-0.176457991,0.234154332,-3.084772626,-1.651220213,-0.043105065,-0.246266621,0.029166888,0.247425365,0.050415564,-0.096853029,0.017898317,0.02176986,0.079706216,-0.061708765,-0.051093621,-0.139808112,0.451211574,0.135710914,0.006587539,0.518959312,0.529539404,-0.203079061,-0.026931481
10400,0.054892525,-0.280848035,-0.144722144,0.162253033,-0.114226325,0.493937767,0.107289196,-0.067409758,-0.157368686,0.323312898,-3.122758255,-1.524811639,0.297474214,-0.125302974,-0.077815782,0.559959618,0.139733827,-0.083683064,-0.02344832,-0.048750961,0.073460204,-0.057660655,-0.119602943,-0.088423535,-0.00648597,0.108711467,-0.01650535,-0.821485708,-0.022549243,-0.443574479,-0.051700837
10500,-0.242235403,-0.219679524,-0.197368986,0.118215984,-0.560225747,0.396137554,0.007765917,-0.559208838,-0.228793176,0.069134132,-3.188396983,-1.788880236,0.2696243,0.150088283,-0.221113198,0.821494909,0.126191023,-0.059041783,-0.087272162,0.053338641,0.058433087,-0.088780405,-0.131964179,0.00356083,-0.451696182,0.167383739,-0.022485768,-0.03982701,0.045006818,-0.134074207,-0.03374173
10600,-0.160064129,-0.035292377,-0.343153133,0.066233152,-0.302142239,0.395150567,-0.030774291,-0.586243359,-0.41077064,-0.190877658,-2.376328365,-2.120781594,-0.098083008,0.184844511,-0.241019743,0.105049952,-0.057154207,-0.05971895,-0.151285881,-0.009522932,-0.06941792,-0.067101247,-0.16367922,0.088350725,-0.347939628,0.197243151,-0.14123955,0.206850819,-0.193147828,-0.203320873,-0.015782622
10700,-0.10692159,0.026534424,-0.711098128,0.14261785,0.027899913,0.376036425,0.018964002,-1.011303234,-0.486862896,-0.669157394,-4.233653623,-2.316745811,-0.203059771,-0.156232216,-0.060341503,0.341651414,-0.117452736,-0.060150977,-0.109800453,0.124877236,0.112136176,-0.28015069,-0.206264959,0.02471104,-0.599325084,0.159890921,0.051248882,-0.465767117,0.734006504,0.070096644,0.051660255
10800,-0.657323812,-0.072009288,-0.860693158,0.200799446,-0.02045137,-0.284322085,0.189996407,-1.307861721,-0.797539752,-0.71451235,-3.999070191,-1.911937019,-0.784828808,-0.435444633,-0.134218108,-0.151450905,-0.04833434,-0.039124414,-0.004813359,0.127811808,0.137685247,-0.191832934,-0.237764767,-0.011779164,1.508425843,-0.066904028,0.051880335,-1.072425127,0.943300507,0.114915141,-0.09112853
10900,-0.408856371,-0.188358106,-1.138253182,-0.323251937,-0.182675741,-0.529831313,0.362093332,-1.595022883,-1.268351299,-1.050041056,-2.468056804,-1.854586284,-0.889882837,-0.321392338,-0.187293333,-0.392958521,-0.189963265,-0.028620839,0.083086,-0.005361313,0.077319026,-0.15847231,-0.415369279,0.04112915,0.186322218,0.037542551,-0.109466966,0.054289771,0.560017103,-0.045487975,-0.056254805
11000,-0.397314773,0.157444018,-0.021828188,-0.39960735,-0.380177219,-1.018282968,0.527380619,-1.432796266,-1.346169358,-1.061871566,0.11871983,-0.912922648,-0.657829989,-0.350449072,-0.23908348,-0.603288533,-0.17820121,-0.079851302,-0.039566035,0.08782066,-0.044691014,-0.290931455,-0.29274706,0.089836645,-0.253576609,0.0081082,-0.405708221,-0.110115355,0.383769271,-0.062537326,0.014554805
11100,-0.42033515,-0.13669537,-0.315101973,-0.475962765,-0.15219417,-1.039306531,0.63883,-1.600651745,-1.50204782,-1.131776418,0.590365169,-0.589096463,-0.821650526,-0.374264567,-0.332943114,0.014727897,-0.2170354,-0.204943433,-0.125900895,-0.005562463,-0.033740075,-0.500618314,-0.264164091,0.214999767,0.666119955,0.030332182,-0.411108858,-0.180996477,0.214308199,-0.579786893,-0.053242368
11200,-0.635319065,-0.160378258,-1.009033221,-0.49959756,0.084053203,-0.936077058,0.588777083,-1.736476343,-1.325254853,-1.335533394,0.577551575,-0.432489006,-0.89975885,-0.318456699,-0.604608766,0.022736829,-0.271371526,-0.291861754,-0.11878604,-0.114946325,0.081223731,-0.685219557,-0.306978971,0.30727086,0.773708231,0.07114557,-0.420039714,0.067619837,0.138856275,-0.452759873,-0.121039541
11300,-0.799338055,-0.124423463,-1.459756574,-0.625727973,-0.191378888,-0.832847584,0.491306122,-1.72086613,-1.521797458,-1.648235326,0.430994827,-0.233080092,-0.666530084,-0.366260322,-0.946775102,0.104473733,-0.258986779,-0.334748278,-0.143403742,-0.190759214,-0.013947919,-0.591853372,-0.31163151,0.260247779,0.322983572,-0.010062617,-0.306974106,-0.322530447,0.705661083,-0.050910882,-0.127586033
11400,-0.683880791,0.036658474,-2.142978374,-0.636037235,-0.525346707,-0.945364716,0.233453969,-3.015115274,-1.777766119,-2.205314916,0.463406577,-0.556595034,-0.361360248,-0.43015306,-1.176969577,0.259622714,-0.345726065,-0.363080951,-0.143867501,-0.121012061,-0.411052806,-0.569105279,-0.471153517,0.182945253,0.262236151,-0.008207337,-0.597695249,-0.723297722,0.422253929,-0.190658508,0.04061198
11500,-0.920571604,-0.158780522,-2.826200174,-0.829419412,-0.884079336,-2.803468021,0.163844743,-2.459940169,-1.944231203,-2.155125254,0.399689323,-0.924720569,-0.619174941,-0.462522875,-1.275351839,0.143619585,-0.308611054,-0.293701222,-0.186597543,-0.136795376,-0.402444941,-0.765416252,-0.38401246,0.088340116,0.086799655,-0.190474841,-0.369730384,-0.701510956,0.786109809,-1.010396614,-0.129149281
11600,-1.199725834,-0.330808078,-3.116262753,-1.028463638,-1.397160314,-3.832821975,0.109660013,-2.77055086,-2.232178226,-2.585941581,-0.00804861,-0.41876675,-0.874516582,-0.242333695,-1.454321479,-0.491272153,-0.321813653,-0.224398775,-0.311071016,-0.329139902,-0.343209899,-1.052400686,-0.378924602,-0.032809479,0.24260775,-0.326650659,-0.531217766,-1.092337017,0.02705991,-1.216903254,-0.195279173
11700,-1.206886061,-0.370860139,-3.243762866,-1.227507864,-1.134485121,-2.50342778,-0.097704905,-5.675866785,-2.323550467,-2.3621644,-0.600789416,-1.172264519,-0.751261282,-0.508845124,-1.53317564,-0.837118692,-0.303449674,-0.155096329,-0.409882371,-0.318703123,-0.66136768,-0.970323239,-0.345080443,-0.142431462,0.722848245,-0.401054608,-0.719905346,-1.048428242,-0.27170353,-1.244427369,-0.20179474
11800,-1.155759077,-0.40793606,-3.275709093,-1.42655209,-1.184764574,-1.796884978,-0.027507474,-7.443294188,-2.40570627,-2.154444318,-1.38455131,-2.294848025,-0.768603316,-0.842907393,-1.458200492,-0.800067997,-0.428153238,-0.089914422,-0.468560656,-0.368802242,-0.94135418,-1.002390758,-0.343672,-0.233925408,-0.242151018,-0.575178937,-0.673853241,-1.147202664,-0.506220056,-0.891817747,-0.4310151
11900,-2.180582182,-0.962458195,-3.162314414,-1.625596316,-0.945299619,-1.950470292,0.064166931,-8.042855961,-2.589032482,-2.756586112,-1.745696571,-2.198886333,-1.106072301,-0.86269028,-1.83122136,-1.042474373,-0.486426216,-0.085944895,-0.472926634,-0.291746795,-0.930775945,-0.958142774,-0.557240371,-0.374315582,-0.384141459,-0.716283714,-0.608543816,-1.21001946,-0.481317831,-1.313056798,-0.438194591
12000,-2.282748154,-1.046831599,-3.017902482,-1.824640542,-1.23252178,-2.104055606,0.109539873,-7.404389273,-2.825502031,-2.67407453,-1.77710496,-2.577520018,-1.0598707,-0.25361412,-1.466891286,-1.531108824,-0.688057383,-0.074176871,-0.442332873,-0.149861244,-0.789819149,-0.688914057,-0.618547814,-0.313451021,-0.286786631,-0.911312244,-0.647318112,-1.342573435,-1.107974208,-1.274616517,-0.361834816
12100,-2.435431466,-0.98535107,-3.137781663,-2.035715044,-1.257177996,-2.257640921,-0.088437213,-8.213401913,-3.122075077,-2.607231824,-1.868167775,-3.238476338,-1.384167127,-0.118632131,-1.378060611,-1.847330998,-0.92704885,-0.055044459,-0.437567301,-0.149865458,-0.78520607,-1.124296225,-0.808401835,-0.317947257,-0.493288028,-0.837882999,-0.590660107,-1.705707059,-0.916416198,-1.352003231,-0.44542464
12200,-2.353944897,-1.157579878,-3.207467045,-2.145690545,-1.406478203,-3.387192927,-0.255401435,-7.842051298,-3.331162192,-2.756604268,-2.039192906,-3.177775055,-1.551308102,-0.855994143,-1.429387316,-1.177181455,-0.7757056,-0.035912046,-0.413079966,-0.339263551,-0.894825754,-0.844817708,-0.7539018,-0.408396363,-0.222752804,-0.716674829,-0.632866378,-1.97770652,-0.67171875,-1.32115246,-0.490618806
12300,-2.740285087,-0.536045044,-3.395547611,-2.255666045,-1.553768108,-4.85965215,-0.369256007,-8.360223784,-3.553389528,-2.375240181,-2.290180352,-3.870108272,-1.316769334,0.011634321,-1.405616872,-1.281592946,-0.893510264,-0.016779634,-0.42499507,-0.17560752,-1.056317771,-0.904472062,-0.835579029,-0.577168765,-0.486389271,-0.805274549,-0.91248967,-2.173775358,-0.763819071,-1.124572759,-0.514076616
12400,-2.752767041,-0.602143749,-2.795839165,-2.365641546,-1.545864456,-4.689979097,-0.274848512,-8.514121849,-3.605352126,-2.459855426,-2.416781975,-4.460175576,-0.081492122,-0.09652414,-1.600195923,-0.814257621,-0.93572476,-0.039098793,-0.520329392,-0.529434484,-0.864901006,-0.813425047,-0.673814943,-0.641557837,-0.409920697,-0.671231823,-0.622026082,-2.281830716,-0.989592721,-1.329860623,-0.536331347
12500,-3.217394057,-0.982740343,-2.675455524,-2.484054502,-1.456205455,-4.262206229,-0.133044444,-8.144841274,-3.703304344,-3.159146954,-2.542207904,-4.855601892,0.044800879,-1.937065999,-1.501089965,-0.687209069,-0.903962631,-0.080830475,-0.599636839,-0.053950781,-1.05727451,-0.913785522,-0.734759434,-0.592923878,-0.59770587,-0.731189278,-1.465198574,-2.503504291,-0.977548512,-1.375982379,-0.614283616
12600,-2.582598766,-1.178836458,-2.359777536,-2.67548364,-1.943646988,-2.786780095,-0.77490824,-8.724599177,-3.505172849,-3.425701849,-2.680101466,-4.534632762,-0.017588528,-1.432905886,-1.169396466,-0.896096923,-0.795754361,-0.125848492,-0.589427381,-0.331795701,-1.341323352,-0.730768404,-1.110934487,-0.618450772,-0.518918269,-0.709929661,-1.171730598,-2.577572179,-1.362999877,-1.453888927,-0.648147442
12700,-2.96018222,-1.19490597,-2.122473676,-2.238515083,-1.515808963,-1.432963317,-0.962694173,-9.148668823,-3.427818619,-3.237821532,-2.4273028,-4.050191363,-0.13051345,-0.319136346,-1.206114547,-0.668337501,-0.89452884,-0.175117291,-0.65681569,-0.336434365,-1.074664712,-0.767988738,-1.037448274,-0.560933439,-0.436127745,-0.801832157,-1.294578692,-2.670989935,-1.10930013,-1.430930847,-0.662515681
12800,-3.008338293,-0.882136609,-2.150974483,-2.983093995,-1.195897463,-0.536629351,-0.894329768,-7.437366418,-3.171990431,-2.698761051,-2.245357764,-4.228396653,0.128547062,0.119361362,-1.226011131,-0.804211864,-0.910526501,-0.155487598,-0.660099074,-0.294759569,-0.908764196,-0.730716823,-0.987459133,-0.687693909,-0.740269327,-0.614733534,-1.355296472,-2.610485634,-0.871654429,-1.363646696,-0.687438213
12900,-2.713195283,-0.658408854,-2.145275303,-3.208353001,-1.272963791,-0.755798113,-0.848488592,-6.053845131,-3.038441743,-2.099367693,-1.50982008,-4.551117053,0.003141281,NA,-1.254128924,-1.098777125,-0.886771597,-0.132769194,-0.629837159,-0.604463234,-0.983457138,-0.969542431,-0.826233413,-0.692704848,-0.832972837,-0.615896103,-1.242539715,-2.782714164,-0.863911195,-0.611286936,-0.721270193
13000,-3.011086847,-1.075759193,-2.794233549,-3.344186962,-1.50648585,-2.874336381,-0.83269101,-5.768772004,-2.923042415,-2.136249848,-1.272907942,-5.020794726,-0.301692218,NA,-1.270821501,-1.315317619,-0.885871581,-0.109542412,-0.858636384,-0.433869624,-1.228542711,-1.258879143,-0.862554103,-0.675145524,-0.729043672,-0.759570705,-1.637936198,-2.872548878,-0.76227724,-0.073593469,-0.433085969
13100,-1.536864078,-1.065975547,-2.703114631,-3.478061768,-0.994962164,NA,-0.688351535,-7.060831605,-2.762020993,-1.776752981,-2.137166507,-5.008105214,-0.483179448,NA,-1.21599825,-1.497962558,-0.914580027,-0.102387346,-0.843549823,-0.520299483,-1.553284698,-1.184128062,-0.998504771,-0.704504752,-0.760440919,-0.735092335,-1.106708524,-2.994017509,0.276708126,-0.355825883,-0.394423404
13200,-1.411811901,-0.897053477,-2.273629582,-3.477998577,-0.992551497,NA,-0.661141001,-6.851096679,-2.482010144,-1.911580007,-2.369322448,-4.9418727,-0.071839293,NA,-1.242487886,-1.731680682,-0.994828896,-0.17505773,-0.848544145,-0.389200637,-1.690588967,-1.264566467,-0.9503035,-0.787238046,-0.739028208,-0.730335538,-1.018180189,-2.833969736,-0.464904927,-0.02307475,-0.351576569
13300,-1.415477201,-0.972794872,-2.137197135,-3.396632535,-0.947129047,NA,-0.534498026,-5.579988707,-2.379084633,-2.264998058,-0.640372757,-4.750700665,0.451870729,NA,-1.378904752,-1.245182484,-0.932178222,-0.194631394,-0.879271086,-0.53267948,-1.540110407,-1.281291466,-0.857678886,-0.890165715,-0.427389407,-0.671877927,-1.140515735,-2.724954186,0.373003433,0.044765686,-0.298966438
13400,-1.515632101,-1.211176994,-1.962727255,-3.290269089,-1.190552962,NA,-0.561881258,-4.769167085,-2.354553885,-2.031327065,-0.278837568,-4.542938465,0.460349875,NA,-1.422936292,-1.132032746,-0.945761539,-0.202832974,-0.930458626,-0.463941821,-1.668221089,-1.150394912,-0.977763063,-1.033545015,-0.53735391,-0.67602389,-1.096641524,-2.567450765,0.457795868,-0.032831137,-0.246356306
13500,-1.479940351,-1.340632922,-1.731063043,-3.178197076,-1.916482286,NA,-0.576673554,-4.369147881,-2.381546716,-1.889765945,-0.15015042,-4.157499897,0.147381363,NA,-1.251894499,-0.704581862,-0.88845152,-0.230411374,-0.997399077,-0.262019087,-1.82380696,-1.43797692,-1.074851634,-1.02154712,-0.516836661,-0.792412852,-1.245258923,-2.637241718,0.164032218,0.030972402,-0.19383243
